,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
341,"6,8",--,Daryush Shokof,Sam T. FardDaryush Shokof,"Añade un argumento en tu idioma
Experimental film produced, written and directed by Daryush Shokof.",1h,Venussian Tabutasco
342,"5,7",9%,Wayne Beach,Wayne BeachAnthony Walton,"A district attorney is involved in a 24-hour showdown with a gang leader and is, at the same time, being manipulated by an attractive assistant district attorney and a cryptic stranger.",1h 33min,Slow Burn
343,"2,3",--,Olga Levens,Olga LevensJason LevensDavid Levens,"Seis adolescentes deciden pasar las vacaciones en el mar. El barco en el que van, realmente es un barco fantasma, que les trasladara a una dimensión paralela en donde sus peores pesadillas se harán realidad.",1h 37min,Rumbo a la muerte
344,"5,5",44%,Cole Claassen,Cole ClaassenDylan Thomas,"Añade un argumento en tu idioma
FERN HILL is a coming of age story about four 13 year old boys on a weekend in 1987 into the mountains of Colorado in search of a father and a lost plane. The unexplained mystery of Colin's father and his small Cesna that disappeared seven years ago compels a boy to find an answer, or at least try. And true friends understand ... so together, they leave. Adventure, st... Leer todo",--,Fern Hill
345,"4,8",--,Corey Yuen,J.F. LawtonAdam GrossSeth Gross,"Los mejores luchadores del mundo están invitados a DOA, un concurso de artes marciales. Allí, cuatro luchadoras rivales tendrán que cooperar para desvelar el secreto que el organizador del torneo está tratando de ocultar.",1h 27min,DOA: Dead or Alive
346,"5,3",41%,Richard Kelly,Richard Kelly,"Durante una ola de calor de 3 días justo antes del 4 de julio, una estrella de acción con amnesia se encuentra con una estrella porno que está desarrollando su propio reality show y un policía que tiene la clave de una gran conspiración.",2h 25min,Southland Tales
347,"8,4",--,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,En el este de Berlín en 1984 un agente de la policía secreta vigilando a un escritor y su amante se encuentra cada vez más absorto en sus vidas.,2h 17min,La vida de los otros
348,"7,2",--,Darren Aronofsky,Darren AronofskyAri Handel,"Tommy es un científico que busca desesperadamente el avance médico que salve a su mujer Izzi, enferma de cáncer.",1h 37min,La fuente de la vida
349,"4,7",--,Asif Kapadia,Adam Sussman,"Añade un argumento en tu idioma
Joanna Mills, a traveling business woman, begins having nightmares of a murder that occurred 15 years ago. Soon she is drawn to an old farmhouse, where the murder took place.",1h 25min,El regreso
350,"5,8",--,Alante Kavaite,Alante Kavaite,"Añade un argumento en tu idioma
The sound engineer Charlotte returns from Paris to her hometown in the countryside after the death of her mother, a clairvoyant card-reader murdered in her cottage. In the opinion of the police, the killer was one of her acquaintances as the house was not broken into. Charlotte feels hostility from her neighbors and decides to bug their house using her sound equipment... Leer todo",1h 27min,Écoute le temps
351,"7,5",--,Neil Burger,Neil BurgerSteven Millhauser,"En la Viena de finales del siglo XIX, un mago utiliza sus habilidades para conseguir el amor de una mujer muy por encima de su posición social.",1h 50min,El ilusionista
352,"4,8",35%,Richard Brandes,Diane Doniol-ValcrozeArthur K. FlamRichard Brandes,"Young Penny goes on a retreat with her psychologist; the intention is to help her overcome her phobia, an intense fear of cars. Unexpected events find her in a nightmarish situation where her worst fears come true.",1h 32min,Penny Dreadful
353,"6,0",--,Steven Soderbergh,Paul AttanasioJoseph Kanon,"Mientras se encuentra en el Berlín de la posguerra para cubrir la Conferencia de Potsdam, un periodista militar se ve involucrado en una investigación de asesinato que involucra a su ex amante y su conductor.",1h 45min,El buen alemán
354,"5,8",--,Daniel Monzón,Daniel MonzónJorge Guerricaechevarría,"Un escritor de ciencia ficción es invitado a una isla para una conferencia, solo para descubrir que ha sido atraído a una trampa.",1h 42min,La caja Kovak
355,"6,8",72%,David Lynch,David Lynch,"A medida que una actriz adopta el carácter de su personaje para una película, el mundo a su alrededor se vuelve una pesadilla surrealista.",3h,Inland Empire
356,"6,8",87%,Andrea Arnold,Andrea ArnoldLone ScherfigAnders Thomas Jensen,"Jackie works as a CCTV operator. Each day she watches over a small part of the world, protecting the people living their lives under her gaze. One day a man appears on her monitor, a man she thought she would never see again, a man she never wanted to see again. Now she has no choice, she is compelled to confront him.",1h 53min,Red Road
357,"5,5",--,Nacho Cerdá,Karim HussainNacho CerdáRichard Stanley,Una mujer adoptada regresa a su país de origen y al hogar familiar que nunca conoció y debe enfrentar el misterio que allí se esconde.,1h 39min,Los abandonados
358,"5,4",--,Oliver Parker,Davide FerrarioOliver Parker,"Attempting to recover from his failed marriage to Rita Hayworth and restart his career, Orson Welles travels to Italy only to be drawn into a dangerous web of intrigue, murder and politics when an actor is murdered on his set.",1h 39min,Fundido a negro
359,"8,5",--,Christopher Nolan,Jonathan NolanChristopher NolanChristopher Priest,"Tras un trágico accidente, dos magos en el Londres de 1890 se enfrentan para crear la ilusión definitiva, mientras sacrifican todo lo que tienen para superar al otro.",2h 10min,El truco final (El prestigio)
360,"4,5",--,Eric Gibson,Jalee Bailey,"Añade un argumento en tu idioma
The age-old madonna-whore complex has never been so devoid of complexity as in this tired erotic thriller, in which the hero is torn between twin sisters, one a falsely accused nice bimbo, the other an apparently guilty tramp.",1h 21min,Love Me Twice
361,--,--,Norman Macera,Norman Macera,Añade un argumento en tu idioma,--,Dreams of Gold
362,"6,9",--,Paul McGuigan,Gilles MimouniBrandon Boyce,"Un joven publicista cree ver a su amor de juventud en una cafetería y, obsesionado, pone su vida en punto muerto para encontrarla.",1h 54min,Obsesión
363,"6,9",82%,Lodge Kerrigan,Lodge Kerrigan,A disheveled man desperately searches New York City for his young daughter.,1h 40min,Keane
364,"7,1",--,Louis FuscoMarc L. Fusco,Louis Fusco,"Añade un argumento en tu idioma
A psychological drama about an American businessman living in Italy who is caught in an affair and finds himself the subject of a mysterious stalker.",1h 58min,After Roberto
365,"6,4",--,Ritu SarinTenzing Sonam,Tenzing Sonam,"Karma, a young Tibetan woman from New York City comes to Dharamsala, the exile headquarters of the Dalai Lama in India, in search of her roots. She is making a documentary film about former political prisoners who have escaped Tibet. One of her interviewees is Dhondup, who has recently fled to India. He reveals to her that his dying mother had made him promise to deli... Leer todo",1h 30min,Dreaming Lhasa
366,"5,5",76%,Larry Fessenden,Larry FessendenRobert Leaver,"En la región ártica del norte de Alaska, un equipo de una compañía petrolera trata de establecer una base para perforar en el subsuelo. Un día, un miembro del equipo aparece muerto.",1h 41min,The Last Winter
367,"5,3",--,Rigoberto Castañeda,Rigoberto Castañeda,"Añade un argumento en tu idioma
Following a horrible car accident on a wooded road near Mexico City, Agata goes into a coma. Her twin sister Catalina must try to solve the mystery of her sister's accident next to the Km. 31 marker and discovers a terrifying local legend.",1h 45min,KM 31: Kilómetro 31
368,"6,3",--,Franziska Stünkel,Moritz RinkeFranziska Stünkel,"Añade un argumento en tu idioma
A workaholic architect is summoned to an island to help plan and build a very safe community but soon has second thoughts about the project.",1h 40min,Vineta
369,"3,5",0%,Jorge Ameer,Jorge Ameer,"The murder of a recluse by small town religious fanatics forces the dead man's lover, a divorced police detective, to find the remains of his former lover and come to terms with his loss.",1h 23min,The House of Adam
370,"5,5",--,Jonathan Levine,Jacob Forman,"Un grupo de estudiantes de secundaria invitan a Mandy Lane, una chica inocente y deseable, a una fiesta de fin de semana en un rancho aislado. Mientras la fiesta continúa, el número de juerguistas comienza a disminuir misteriosamente.",1h 30min,Seducción mortal
371,"6,8",--,Baltasar Kormákur,Baltasar KormákurArnaldur Indriðason,"Añade un argumento en tu idioma
A murder opens up a bleak trail of long buried secrets and small town corruption for a worn out police detective and his squad.",1h 33min,Las marismas
372,"7,2",--,Jens Lien,Per Schreiner,"Añade un argumento en tu idioma
In a strange city where every person seems content beyond reason a new man arrives in town and stirs up trouble by asking too many questions.",1h 35min,El inadaptado
373,"6,5",--,Joby Harold,Joby Harold,Un joven adinerado que se somete a una operación de trasplante de corazón descubre que el equipo quirúrgico pretende asesinarle.,1h 24min,Despierto
374,"3,9",78%,Ramzi Abed,Ramzi Abed,"Añade un argumento en tu idioma
A stark look at one of Hollywood's darkest mysteries, The Black Dalia (Elizabeth Short) Murder.",1h 39min,The Devil's Muse
375,"5,9",--,Jon Avnet,Gary Scott Thompson,"El día en que se supone que deben ejecutar a un asesino en serie que ayudó a encerrar, un destacado psicólogo forense y profesor universitario recibe una llamada informándole que le quedan 88 minutos de vida.",1h 48min,88 minutos
376,"7,0",--,Béla TarrÁgnes Hranitzky,Georges SimenonBéla TarrLászló Krasznahorkai,"Tras presenciar un asesinato durante su turno de noche como guardagujas ferroviario, un hombre encuentra un maletín lleno de dinero. Mientras él y su familia mejoran su nivel de vida, otros empiezan a buscar el maletín desaparecido.",2h 19min,El hombre de Londres
377,"6,5",--,Peter Greenaway,Peter Greenaway,"An extravagant, exotic and moving look at Rembrandt's romantic and professional life, and the controversy he created by the identification of a murderer in the painting 'The Night Watch'.",2h 14min,La ronda de noche
378,"7,6",--,Ben Affleck,Ben AffleckAaron StockardDennis Lehane,Dos detectives de Boston investigan el secuestro de una pequeña que les llevará a una crisis tanto profesional como personal.,1h 54min,"Adiós pequeña, adiós"
379,"6,3",--,Julio Medem,Julio Medem,"Añade un argumento en tu idioma
A countdown, 10, 9, 8, 7... until 0, like in hypnosis, through which Ana proves that she does not live alone.",1h 58min,Caótica Ana
380,"6,9",--,David Gregory,David Gregory,Añade un argumento en tu idioma,45min,Scathed
381,"6,0",--,Steve Anderson,Steve Anderson,"John Person is an actor with little work, and no money, who suddenly finds himself with an opportunity to make some quick cash by delivering a suitcase to the middle of nowhere.",1h 34min,El gran destino
382,"4,4",69%,Kyle Henry,Kyle Henry,"An overworked, middle-aged Texas woman embezzles from her employer and abandons her family to seek out a mysterious room that has been appearing to her in visions during seizure-like attacks.",1h 15min,Room
383,"4,6",50%,Jay Wade Edwards,Jay Wade Edwards,"Añade un argumento en tu idioma
Stomp! Shout! Scream!, a beach party rock and roll monster movie, is set in 1966 and features an all-girl garage rock band and the legend of the Skunk Ape (the Florida Everglades version of Bigfoot).",1h 18min,Stomp! Shout! Scream!
384,"5,2",--,Bennett Davlin,Anthony BadaluccoBennett Davlin,A medical researcher teams with a retired doctor to root around in the genetically stored memories of a serial killer.,1h 38min,Memory (Visiones)
385,"6,5",--,James Serpento,Kimberly BusbeeJames Serpento,"Añade un argumento en tu idioma
Professor David Salt's guilty secrets draw him to the fabled Town of Villisca, past and present collide as he is driven to help the trapped spirits, and to seek his own redemption.",2h 36min,Haunting Villisca
386,"8,6",--,Natasa Prosenc Stearns,Natasa Prosenc StearnsWallace Zane,"Añade un argumento en tu idioma
Souvenir is a mystery about illegal African art, dangerous love affairs, and the consequences of colonialism in the West.",1h 20min,Souvenir
387,"4,6",36%,Archibald Flancranstin,Michael E. KennedyEdward Lee,"Añade un argumento en tu idioma
HEADER portrays the grueling psychological journey taken by ATF Agent Stewart Cummings. On the surface, Stewart struggles to solve a string of bizarre murders, but in secret, his life falls into a world of corruption that's impossible to escape. Deceit, rape, and murder spiral out of control triggering a hellish conclusion that defies description.",1h 29min,Header
388,"5,4",40%,Ernie Barbarash,Trevor MarkwartCarl BessaiDoug Taylor,Una mujer joven y su hija de seis años de enfrentarán cara a cara con dos asesinatos y un gran crimen perpetrado contra la comunidad China a la que han llegado desde Shangai.,1h 39min,They Wait
389,"3,4",--,Stewart Raffill,Stewart Raffill,A sexy mystery about temptation and primal forces set on a mystical island in the Bermuda triangle.,1h 30min,Sirenas del Caribe
390,"4,5",35%,Shawn Linden,Shawn Linden,"A nameless assassin is hunted through the dark streets of an empty city, pursued by the mysterious man he had just killed...",1h 28min,Nobody
391,"5,5",33%,Norbert CaoiliRob Portmann,Kurt SvennungsenRob PortmannNorbert Caoili,A small town sheriff's worst nightmare comes true when his homicidal son escapes from a psychiatric hospital. An intense manhunt ensues as the dark secret behind the son's evil past is revealed.,1h 51min,Frayed
392,"6,3",83%,Oren Peli,Oren Peli,"Después de mudarse a un típico barrio residencial, una joven pareja comienza a sentir ruidos extraños. Deciden dejar una cámara filmando por la noche, para captar esa extraña presencia. Pero lo que inició como algo anecdótico, se convierte en su peor pesadilla.",1h 26min,Paranormal Activity
393,"6,5",--,Sean Whitley,Sean Whitley,"A documentary that explores the legends, tales, and possible reality of the hairy monsters that are purported to live in the wild areas of the American South.",1h,Southern Fried Bigfoot
394,"6,3",55%,Jennifer Lynch,Kent HarperJennifer Lynch,Two FBI agents attempt to clarify the murders occurring in a desolate region. They approach the witnesses of the latest incident with the help of the local police. All of them hide something and all have wildly different stories to tell.,1h 37min,Surveillance
395,"5,0",25%,Adam Gierasch,Jace AndersonAdam GieraschE.L. Katz,A young woman tries to find her injured boyfriend in a bizarre and dangerous hospital.,1h 24min,Autopsy
396,"5,8",19%,Rodrigo García,Ronnie Christensen,"Una terapeuta especializada en tratar el duelo, que trabaja con un grupo de supervivientes de un accidente aéreo, se ve inmersa en un misterio cuando sus clientes empiezan a desaparecer uno a uno.",1h 33min,Passengers
397,"4,9",--,John Simpson,Jake Wade Wall,Three women are stalked by a killer with a grudge that extends back to the girls' childhoods.,1h 25min,Amusement: El juego del mal
398,"6,0",--,Michael Winterbottom,Laurence CoriatMichael Winterbottom,"A man moves his two daughters to Italy after their mother dies in a car accident, in order to revitalize their lives. Genova changes all three of them as the youngest daughter starts to see the ghost of her mother, while the older one discovers her sexuality.",1h 33min,Génova
399,"6,6",91%,Brad Anderson,Brad AndersonWill Conroy,Un viaje en el tren Transiberiano de China a Moscú se convierte en una emocionante persecución de engaños y asesinatos cuando una pareja estadounidense se encuentra con una misteriosa pareja de compañeros de viaje.,1h 51min,Transsiberian
400,"2,1",--,Donna Wheeler,Donna Wheeler,"Top-ranking RubberTubber saleswoman Agatha J. Ruby was brutally beaten and shot on her morning jog by an unknown assailant. Over six thousand dollars worth of her best plastic storage ware was stolen from her trunk. Nearly all 200 residents in her hometown of Mametville, Washington knew her personally. All were named as suspects. See if you can figure out her killer.",1h 17min,Death of a Saleswoman
401,"4,7",--,Tim Sullivan,Chris KobinTim Sullivan,"Añade un argumento en tu idioma
Riddled with guilt over the loss of his rock star older brother, 16-year-old David Forrester becomes obsessed with death, leading his misguided parents to send him to Driftwood, an attitude-adjustment Camp for troubled youths run by the sadistic Captain Doug Kennedy and his brutal young henchman, Yates. Once there, David becomes haunted by the spirit of Jonathan, a fo... Leer todo",1h 30min,Visiones del más allá
402,"5,1",12%,Ian Truitner,Ian Truitner,"Añade un argumento en tu idioma
An inexperienced moviemaker attempts to complete a horror film. The production gets complicated when a real serial killer begins to take out members of the cast and crew.",1h 23min,Cutting Room
403,"4,9",--,Harry Basil,Brian ClevelandJason Cleveland,"Fresh out of rehab, a young woman moves back in with her parents and sister, and soon becomes involved in a mystery that has left people in her town paralyzed.",1h 35min,Huella dactilar
404,"5,6",--,David Díaz,David DíazMónica PeláezBruno Cuevas,Añade un argumento en tu idioma,1h 28min,The Fear (El Miedo)
405,"5,8",50%,Marc Gracie,Chris ThompsonMarc Gracie,"Añade un argumento en tu idioma
A man hunts down buried treasure in the Australian outback from World War II with the help of an unlikely accomplice.",1h 14min,The Tumbler
406,"6,2",--,Brett Simon,Kevin JakubowskiTim Calpin,"En una escuela secundaria católica, un reportero de segundo año investiga un caso de exámenes robados.",1h 33min,La conspiración
407,"5,5",--,Jérôme Cohen-Olivar,Jérôme Cohen-Olivar,"Añade un argumento en tu idioma
Shattered by the loss of her child, Nyla Jayde, a brilliant criminal defense attorney, takes on a case involving a 14th century Moroccan legend, a vengeful spirit named ""Kandisha"".",1h 31min,Kandisha
408,"4,0",--,Marcelo Galvão,Tony BellottoMarcelo Galvão,"Añade un argumento en tu idioma
Detective Remo Bellini gets pulled into a web of death and mysteries that takes him to a world of illusions where everything is a self-created fantasy. He's taken by this evil inside that makes him lose a sense of reality with visions, anguish. and loneliness--everything takes him down a path of no return. He can't understand what's happening, but the deaths surroundi... Leer todo",1h 26min,Bellini e o Demônio
409,"6,0",80%,Antonio Campos,Antonio Campos,Un joven estudiante de instituto adicto a internet graba en video la sobredosis de dos chicas.,1h 47min,Afterschool
410,"3,5",11%,James Richards,Avelino 'El Rico' LescotJames RichardsPeter West,"Life on the wild side sometimes has its own way in regulating or instigating consciousness awakening on its most devoted disciple. Bobby Delgado, undefeated MMA World Champion (of an elusive and clandestine underworld tournament of Mixed Martial Arts) is incarcerated for eight years after accidentally killing his opponent. During this period of purgatory, Bobby experi... Leer todo",1h 34min,Among Dead Men
411,"6,1",--,Dino GentiliFilippo Gentili,Dino GentiliFilippo Gentili,Añade un argumento en tu idioma,1h 27min,Sono viva
412,--,--,Timo Pierre Rositzki,Timo Pierre Rositzki,"Añade un argumento en tu idioma
When his wife tells him, that she just had her third abortive birth, Daniel von Seebeck's world is getting out of joint. His wife leaves him and mysterious creatures begin to make him doubt his sanity.",1h,Grenzgänger
413,"5,6",43%,Richard Kelly,Richard KellyRichard Matheson,"Una pequeña caja de madera llega a la puerta de un matrimonio que sabe que si la abren ganarán un millón de dólares, y una persona a la que desconocen morirá.",1h 55min,The box
414,"5,8",10%,Simon Fellows,Jayson Rothwell,"A modern take on the classic fairytale, Alice in Wonderland, set in the North East of England.",1h 27min,Malice in Wonderland
415,"6,2",--,Christian Alvart,Ray Wright,"Una trabajadora social lucha por salvar a una niña de sus padres maltratadores, solo para descubrir que la situación es más peligrosa de lo que esperaba.",1h 49min,Expediente 39
416,"5,9",--,Agnieszka Wojtowicz-Vosloo,Agnieszka Wojtowicz-VoslooPaul VoslooJakub Korolczuk,"Después de un accidente de coche, una joven atrapada entre la vida y la muerte se encuentra con un director de funeraria que dice tener el don de realizar la transición de los muertos al más allá.",1h 44min,Más allá de la muerte
417,"5,3",23%,Richard Dutcher,Richard Dutcher,"Añade un argumento en tu idioma
When the young woman Emma Carillo is stabbed five times, paramedic Marcus Galan feels a great empathy for her and unsuccessfully tries to save her life in the Mercy Hospital. Meanwhile the near death patient Caroline Kuntz awakens; kills two people; and leaves the hospital. When Marcus arrives home, he finds his suicidal wife Carla cheating on him with a stranger. The... Leer todo",2h 3min,Evil Angel
418,"7,6",70%,Guy Ritchie,Michael Robert JohnsonAnthony PeckhamSimon Kinberg,"El detective Sherlock Holmes y su compañero Watson se enzarzan en una batalla de ingenio contra su némesis, cuyo complot es una amenaza para toda Inglaterra.",2h 8min,Sherlock Holmes
419,"5,7",60%,Brian King,Brian King,Two passengers and the conductor discover that a man has passed away on their night train cabin. They come across a mysterious object in a box the dead man was carrying and they all wish to keep for themselves.,1h 31min,Night Train
420,"5,9",--,Yury Pavlov,Vladimir MaslovVitaliy Moskalenko,"Añade un argumento en tu idioma
On the same day, Andrei's wife Nina asks for a divorce, his colleague Natasha tells him she's attracted to him, he's assigned a new project under the direction of Philip (a well-dressed, authoritative, and even arrogant stranger who keeps touching him), and he fights a gang of homophobes to protect a young gay man, Oleg. The next day, Philip takes Andrei away from the... Leer todo",1h 33min,Sotvorenie Adama
421,"6,2",--,Willi Hengstler,Willi Hengstler,"Añade un argumento en tu idioma
The story of a musician who wants to become famous and impress only one girl. Unfortunately, he succeeds in both.",1h 30min,Tief oben
422,"7,7",40%,Stephen Eckelberry,Stephen Eckelberry,"Añade un argumento en tu idioma
A young woman's life changes when she discovers evidence of an eighty-year old, unsolved murder mystery that took place in the very house in which she now lives. The mystery deepens as she realizes that the silent movie star that once lived here had a hidden dark side. Playing amateur detective can be fun - until she finds that prying into other people's secrets uncov... Leer todo",1h 37min,The Mirror
423,"4,1",3%,Christopher Harrison,Christopher Harrison,"Añade un argumento en tu idioma
Five frat boys are stalked by a machete wielding maniac, after they are involved in a horrifying Devil's Night accident.",1h 22min,Left for Dead
424,"4,2",--,Pankaj Advani,Pankaj Advani,"Añade un argumento en tu idioma
A man is in danger after he falls for the wife of a wealthy male.",1h 30min,Cape Karma
425,"6,1",--,Nathan Scoggins,Nathan Scoggins,"A priest returns to his old Catholic high school to replace a priest who has gone missing, only to begin to suspect that the missing priest may have been murdered by someone at the school to hide a darker secret.",1h 37min,The Least of These
426,"5,4",--,Brian Jun,Brian JunRobert Dean KleinStuart M. Pepper,"The story centers on around the mysterious death of repeat drunk driving offender Thacker and the discovery of his body in an alley behind the Marshalltown, Iowa, police department after his latest DUI arrest.",1h 34min,The Coverup
427,"5,6",36%,Bruce Burgess,Bruce Burgess,"One man's journey into the world of the so-called 'Bloodline' conspiracy, at the heart of Dan Brown's The Da Vinci Code, where a secret society, the Priory of Sion, claims to have guarded evidence of the marriage of Mary Magdalene and Jesus Christ, their children and their descendants down through the centuries.",1h 53min,Bloodline
428,"5,0",41%,Steven Peros,Steven Peros,"An amnesiac young woman (Sybil Temtchine) wakes up, face down on the footprints of Graumans Chinese Theatre, and spends one day, from sunrise to sunset, entirely on Hollywood Boulevard, piecing together her identity through her interaction with a host of disparate characters and famous locales.",1h 20min,Footprints
429,"4,4",--,Dario Argento,Jim AgnewSean KellerDario Argento,"En Italia, una mujer teme que su hermana puede haber sido secuestrada. Pero el inspector Enzo Avolfi teme que la verdad sea aún peor. Ambos se unirán para rescatarla de un asesino sádico conocido simplemente como ""Amarillo"".",1h 32min,Amarillo
430,"7,0",--,Aaron Schneider,Chris ProvenzanoC. Gaby MitchellScott Seeke,"A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.",1h 43min,El último gran día
431,"6,2",--,Oliver Parker,Toby FinlayOscar Wilde,"Un joven corrupto mantiene inexplicablemente su juventud, aunque un retrato especial muestra poco a poco su verdadera fealdad.",1h 52min,El retrato de Dorian Gray
432,"5,4",--,Sergio Mazurek,Nicanor LoretiSergio MazurekDemián Rugna,"Añade un argumento en tu idioma
Clara faces a horrifying past when she returns to the town where she grew up while experiencing a marriage crisis. Only a police officer could help her solve what is happening to her grandparents and the rest of the people from the place.",1h 28min,Lo siniestro
433,"6,3",--,Judith KeilAntje Kruska,Judith KeilAntje Kruska,"Añade un argumento en tu idioma
Three teenagers live on the fringes of a small town in East Germany. They indulge in spiritualism, summon occult forces and soon invent a reality in which Satan has given them the mission to conquer the world.",1h 39min,Wenn die Welt uns gehört
434,"7,4",--,Vincent Cortez,Vincent Cortez,"Añade un argumento en tu idioma
After taking an innocent life, a hit-man's night takes a dangerous turn, facing violence and the supernatural. His only chance at redemption rests in the ghosts of a troubled young woman and a sadistic psychopath.",1h 32min,The Hush
435,"6,6",--,Giuseppe Capotondi,Alessandro FabbriLudovica RampoldiStefano Sardo,A chambermaid and an ex-cop meet at a speed dating event and a romance develops. But during a romantic getaway things suddenly take a dark turn.,1h 35min,La doppia ora
436,"4,2",18%,Dominic Perez,Dominic Perez,"En enero de 2009, cinco estudiantes universitarios abandonaron Nueva York para pasar un fin de semana en el campo. 48 horas después, los cinco simplemente desaparecieron sin dejar rastro. No había pistas ni pruebas, hasta ahora.",1h 34min,Evil Things
437,"3,3",0%,Joseph Tito,Silvio OddiJoseph Tito,"May, a young Canadian woman with a horrifying past travels to the small highly spiritual town to take her vows into nun hood. There she begins to have premonitions of varies murders that seem to be related to the paintings of Caravaggio. When the inexplicable murders begin, May is plagued by merciless dreams and a tortured ghost that haunts her waking hours. In an esc... Leer todo",1h 43min,Death of the Virgin
438,"3,9",--,Saeed Assadi,Saeed AssadiBrian GarfieldCarolyn Lefcourt,"Añade un argumento en tu idioma
After murdering his entire family, a man marries a widow with a teenage daughter in another town and prepares to do it with them too. But this time things go differently for all of them.",1h 17min,Khiabane Bisto Chaharom
439,"4,4",--,Thaelman Urgelles,Edilio PeñaThaelman Urgelles,"Añade un argumento en tu idioma
The obsession of The Mother for The Negro causes her sick relationship with The Daughter. Mother and daughter perform a daily routine of rites to conjure The Negro's soul. It pushes them into the dolorous tragedy which will consume them.",1h 50min,Los pájaros se van con la muerte
440,"5,3",--,Anthony Waller,Everett De RocheAnthony Waller,Un experto en seguridad es enviado a un campo científico remoto para investigar cosas extrañas que están sucediendo.,1h 26min,El Infierno bajo Tierra
441,"6,9",--,Stephen Daldry,Eric RothJonathan Safran Foer,"Basada en la elogiada novela del mismo título, cuenta la historia de la odisea de un chico que empieza con una pérdida desgarradora y termina con el poder curativo del auto-descubrimiento. Los trágicos sucesos del 11 de septiembre sirven como telón de fondo a este relato.",2h 9min,"Tan fuerte, tan cerca"
442,"7,5",--,Martin Scorsese,John LoganBrian Selznick,"En el París de 1931, un huérfano que vive en las paredes de una estación de tren se ve envuelto en un misterio que involucra a su difunto padre y a un autómata.",2h 6min,La invención de Hugo
443,"5,4",82%,Dayyan Eng,Dayyan Eng,"A troubled young man, Li faces pressure at work and problems at home with his moody wife. Chuck, rescues Li from the brink of despair and becomes an unlikely mentor. But who is Chuck really?",1h 37min,Inseparable
444,"6,1",--,Roger Donaldson,Todd HickeyRobert Tannen,"Tras la agresión sexual que sufre su mujer, un hombre contrata los servicios de un grupo de justicieros para que le ayuden a ajustar cuentas. Después descubre que quieren un ""favor"" a cambio.",1h 45min,El pacto
445,"7,0",--,Drew Goddard,Joss WhedonDrew Goddard,Cinco amigos se van de escapada a una remota cabaña en el bosque donde descubren más de lo que hubiesen querido.,1h 35min,La cabaña en el bosque
446,"4,7",40%,Marcus Graves,Brandon CampMike Thompson,A journalism student tracks a killer with the help of her detective father and a therapist.,1h 23min,Choose
447,"4,9",13%,Mary Harron,Rachel KleinMary Harron,"Rebecca is suspicious of Ernessa, the new arrival at her boarding school. But is Rebecca just jealous of Ernessa's bond with Lucie, or does the new girl truly possess a dark secret?",1h 22min,The Moth Diaries
448,"2,9",--,David Woods,David Woods,Three strangers awake in a woodland clearing beside a shallow grave and discover one of them is destined to fill it by sunset.,1h 12min,Till Sunset
449,"6,5",--,Aleksandr Sokurov,Yuriy ArabovAleksandr SokurovMarina Koreneva,A despairing scholar sells his soul to Satan in exchange for one night with a beautiful young woman.,2h 20min,Fausto
450,"6,8",90%,Sean Durkin,Sean Durkin,"Una mujer traumatizada intenta reintegrarse en su vida familiar tras huir de una secta abusiva, perseguida por memorias dolorosas y una creciente paranoia.",1h 42min,Martha Marcy May Marlene
451,"5,3",22%,Rebecca Daly,Rebecca DalyGlenn Montgomery,"Arlene vive en una comunidad rural. Una mañana despierta en el bosque junto al cadáver de una mujer. Las sospechas crecen y Arlene se encierra, con miedo hasta de dormir.",1h 28min,The Other Side of Sleep
452,"6,3",78%,Jack Perez,Ryan A. Levin,"Ken Boyd, a lonely man fresh out of the loony bin, who sets out to kill those he deems responsible for his miserable life.",1h 37min,Some Guy Who Kills People
453,"7,8",--,David Fincher,Steven ZaillianStieg Larsson,"El periodista Mikael Blomkvist, con la ayuda de la joven hacker Lisbeth Salander, busca a una mujer desparecida durante más de cuarenta años.",2h 38min,Millennium: Los hombres que no amaban a las mujeres
454,"6,8",--,Anne Sewitsky,Vigdis HjorthKamilla Krogsveen,Una niña se enamora por primera vez de un niño que se muda a la ciudad.,1h 23min,Jørgen + Anne = sant
455,"3,8",28%,Kipp TribbleDerik Wingo,Kipp Tribble,"Jack Samms' evening started normal enough. But then the mysterious masked stranger, known as Trick, pays him a visit. Within minutes, Jack is faced with a ticking clock after Trick reveals that Jack's estranged wife and her lover are buried in a wooden box - and will be out of oxygen in 75 minutes. With two cops hot on his trail, Jack must try to avoid being framed fo... Leer todo",1h 35min,Coffin
456,"4,1",44%,Calvin Lee Reeder,Calvin Lee Reeder,A woman leaves the farm and enters the unknown.,1h 21min,The Oregonian
457,"5,6",--,Joseph Kahn,Joseph KahnMark Palermo,"As a copycat killer named after movie villain Cinderhella stalks the student body at Grizzly Lake High School, a group of co-eds band together to survive while serving detention.",1h 35min,Castigo Sangriento
458,"4,9",30%,Taylor Sheridan,Eric Jay BeckRob Kowsaluk,Cuatro amigos son secuestrados por un loco y encerrados en una casa con otras seis personas. Cada uno tiene que soportar una tortura que para llenar un dispositivo adherido a sus cabezas o quedarán atrapados adentro para siempre.,1h 28min,Vile
