,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
167,4.8,--,Canan Gerede,Canan Gerede,"Based on the life story of a politically galvanizing singer who was disfigured and murdered by her macho ex-husband, comes this tragic rags-to-riches story which centers on Belgin, a blonde bombshell who becomes a singing idol in Turkey.",1h 40m,Ask Ölümden Soguktur
168,6.7,--,Yiannis Typaldos,Yiorgos BramosDinos HajiyorgisYiannis Typaldos,"When a friend of his dies, an isolated writer decides to abandon his solitude and look into the reasons for the loss of his friend. This decision will force him to face the people around him and finally achieve redemption.",1h 55m,Terra incognita
169,5.1,0%,John Gray,Paul YoungJohn Bunzel,"Margaret teaches a gorilla sign language etc. When the gorilla owner takes it back to make money from shows, Margaret's rebellious teenage son steals it. They're off on a road trip to the Canadian border.",1h 40m,Born to Be Wild
170,5.6,44%,Eric Bross,Eric BrossTom Cudworth,"Ray is a man on the move. He's got a tip on the races that's sure to turn a borrowed ten grand into a hundred. But when Ray's horse comes up short, he finds himself on the run from the mob and his girlfriend in the arms of his best friend.",1h 48m,Nothing to Lose
171,4.9,17%,Yan Cui,Qi ChangYan Cui,"Searching for love abroad, two very different Chinese women, a dancer and a doctor, follow their dreams and journey west to Canada. They quickly learn that the paths of heart are rocky as the men in their lives reveal dark, unsettling secrets which change the lives of everyone forever. Intimately and honestly exploring for the first time the sexuality of Chinese women... Read all",1h 35m,Chinese Chocolate
172,4.1,--,T.L. Lankford,T.L. Lankford,An artist with a rather unusual art-style literally uses all the men she likes for her artworks. Bodies begin to pile up in abandoned alleyways and the case is handed out to a homicide detective to bring in the artistic serial killer.,1h 30m,Fatal Passion
173,6.5,--,Víctor Saca,Víctor Saca,"Manuel's best friend dies of AIDS, then he begins a trip for the night in the city, finding a parade of wild characters.",1h 30m,There Is No Pain in Paradise
174,4.4,--,Arthur BormanNigel DickRafal Zielinski,Gabriel Bologna,"Things are going swimmingly for the film producer Roy Tilden, his last film is a success and he will soon receive an award for it. But his perfect day changed quickly when he takes an elevator with a keen writer. Directly after the door is closed, the emergency stop button is pressed and he is caught with a bunch of mildly different people.",1h 30m,The Elevator
175,7.7,89%,Tian-Ming Wu,Wengui ChenMinglun Wei,"In a remote area of China, in the 1930s, a street performer named Wang practices the change-mask opera art of bian lian. Seeking to pass his art, Wang buys what he believes to be an orphan boy, but quickly learns his new disciple's secret.",1h 31m,The King of Masks
176,4.3,--,Luca Bercovici,Luca BercoviciSam BernardJefery Levy,"When unjustly imprisoned in a South American jail, a tough cop and a renegade arms dealer must set aside their differences to escape.",1h 36m,The Chain
177,5.9,--,Michael Shoob,Michael Shoob,A group of sleep deprived cab drivers in Los Angeles are changed forever by the arrival of mysterious new cabbie and the events of one incredible week.,1h 43m,Driven
178,5.4,57%,Steven Shainberg,Jim ThompsonDenis Johnson,"Sonny lives with his intellectually disabled older brother, and works as a bellhop at a second-rate hotel. This changes when Monique a beautiful, suicidal nut-case checks in. Sonny is offered a part in a heist that goes wrong.",2h 5m,Hit Me
179,6.0,75%,Sarah Jacobson,Sarah Jacobson,"Plot is centered around a young woman who works as a movie theatre employee who wrestles with coming of age. Death, puberty, sex and friendships are the themes.",1h 38m,Mary Jane's Not a Virgin Anymore
180,5.9,--,Sadashiv AmrapurkarAnu ChoudhuryArun Kumar Das,--,A mothers sacrfice her family for.,--,Maa O Mamata
181,--,--,Okacha Touita,Mohamed BouchibiOkacha Touita,"1957, the town of Mostaganem, Algeria: the country is still under French occupation, and repression of the National Liberation Front is at its height. The authorities indulge in torture, intimidation and public executions.",1h 40m,Le cri des hommes
182,4.9,--,Pasquale Fanetti,Pasquale Fanetti,Stripper Lulu is looking for true love.,1h 20m,3 Days of Love
183,4.8,--,Jean-Claude Lord,Desmond BagleyPeter Palliser,"Amnesiac geologist Robert (Bob) Boyd is working on a project that he had been retained to do. He has no memory of the past, but during the project, his memory begins to return, and the memories are not happy ones.",1h 35m,Landslide
184,5.6,--,Evgeniy Lungin,Pyotr KozhevnikovEvgeniy Lungin,Add a plot,2h 2m,Angely v rayu
185,6.9,--,Timur Sulejmenov,Jonathan GoldsteinTimur Sulejmenov,"The stranger is John, an American visiting Kazakhstan as part of an exchange programme for ""medical expertise"". He meets the local people who lead a free and simple life. With his new friends, John will live through a series of adventures. He spends four very strange days with a friend and colleague. Back at his hotel, John hears that his friend has died in mysterious... Read all",1h 30m,Strejndzer
186,6.3,--,Dominick Morales,Dominick Morales,"Eric thinks he's found the woman of his dreams, but best friends Kevin and Mike want to show him how much trouble one woman can be for a single man...and how far friendship goes.",1h 20m,Misery Loves Company
187,4.7,--,Richard Kletter,Jack TarponRichard Kletter,"A rich man, his beautiful wife, and her young lover form a triangle of romance and revenge: One night, advertising executive Jim (C. Thomas Howell) picks up a beautiful woman in a grocery store and they have an affair. Unfortunately for him, she's Caroline Everett (Joan Severance), the wife of rich, powerful, and vengeful businessman Roger Everett (Malcolm McDowell). ... Read all",1h 21m,Dangerous Indiscretion
188,3.6,--,Rob Spera,Michael E. JordanRob Spera,"Deandra Jensen is a photographer who cannot seem to find commercial success. When financial problems force her to take a job with an escort service, she gains the experience needed to make the critics happy.",1h 23m,Call Girl
189,6.3,--,Jom Tob Azulay,Jom Tob AzulayGeraldo CarneiroMillor Fernandes,"Portugal, 1739, the reign of King João V, who tries to keep a delicate balance between the power of the Church and the interests of the Court. António José da Silva, nicknamed ""the Jew"", a famous playwright admired both by the people and the aristocracy, is charged by the Inquisition with the crime of heresy and sentenced to die at the stake. His execution is organize... Read all",1h 31m,O Judeu
190,4.1,0%,Oley Sassone,Oley SassoneDavid DuBos,"The marriage of David, a senior executive, and his beautiful wife, Sara, an interior designer, is under great strain because he is in the process of putting together the biggest telecommunications merger in the history of the business. She suggests that they attend a kinky sex club to revitalize their marriage and help him to relax. However, his problems are exacerbat... Read all",1h 32m,Playback
191,5.7,--,Marcel Schüpbach,Pascal BonitzerAnia CarmelOlivier Dazat,"In a village of the French Juras, Daniel, 15, and Marie, 14, live in the shadow of their brutal, domineering father, who can only express his love through violence. When their mother dies, the two inseparable children flee into the forest pursued by their father.",1h 30m,The Lambs
192,4.9,100%,John T. Bone,Steve Tymon,Things heat up when a promising young actor begins an affair with a glamorous model in order to advance his career.,1h 32m,Hindsight
193,6.4,--,Leão Lopes,José FanhaLeão LopesHenrique Teixeira de Sousa,"Cape Verde, 1964. At the feet of a mighty volcano, the traditional Cape Verdean society is undergoing a steady change. The old land-owning aristocracy is disintegrating. A class of ""mulattos"" begins to emerge, with a trade-based financial power that threatens the landlords. A new identity arises, a mix of old and new, of African and Portuguese culture, sensual and dyn... Read all",1h 50m,The Island of Contenda
194,5.6,71%,Barry J. Hershey,R. BuckinghamBarry J. Hershey,"Adolf Hitler faces himself and must come to terms with his infamous career in an imaginary post-war subterranean bunker where he reviews historical films, dictates his memoirs and encounters Eva Braun, Josef Goebbels, Hermann Göring and Sigmund Freud.",1h 58m,The Empty Mirror
195,7.2,--,Kujtim Çashku,Kujtim Çashku,"Enver Hoxha ruled Albania with an iron fist for nearly 40 years and for a long time Albania was the only Maoist regime and by far the most isolationist society in Europe - politically, psychologically and physically. This film is about Colonel Muro Neto, the man Hoxha charged with constructing the bunkers throughout the country which ostensibly protected Albania from ... Read all",1h 43m,Colonel Bunker
196,6.8,--,Camilo Luzuriaga,Jorge Enrique AdoumAristides Vargas,An author gets lost between the book he is writing and the reality and a love that does not exist and the ideals of revolution.,1h 32m,Entre Marx y una mujer desnuda
197,3.3,--,Ric Esther BienstockMatthew Mailer,Ric Esther BienstockMatthew MailerRussell Smith,A filmmaker tries to resurrect his career by exploiting the lives of New York street kids.,1h 26m,The Money Shot
198,7.9,--,Augusto Tamayo San Román,José Watanabe,"In 1992, on a marginalized street of Lima (Peru), two teenagers - Gregorio, and Juliana struggle to find a substitute or an alternative to the terrorism movement which surrounds them.",1h 30m,"Anda, corre, vuela"
199,4.8,--,Jean-Patrick Lebel,Robert BozziJean-Patrick Lebel,Add a plot,1h 30m,Calino Maneige
200,--,--,Maria Koleva,Maria Koleva,,3h 5m,Paroles tues ou Aimer en étrangère à Paris
201,3.5,14%,Luis Llosa,Luana AndersCatherine CyranBeverly Gray,"Deforestation of the Amazon is forcing indigenous Indians away, so few men can profit from cattle. Opposition gets killed. A US photojournalist tries to investigate. Activist Alyssa helps him.",1h 27m,Fire on the Amazon
202,6.4,--,Tomoyuki Furumaya,Tomoyuki Furumaya,"Teenage romance before it is consummated in the sexual act. Six youngsters spend their last summer together in rural northeastern Japan before heading off in different directions. The focus rests on a pair who don't quite know they're a pair. Taro is sidelined with a broken leg, but that just gives pretty Yoko - staying just a window away - plenty of chances to tease ... Read all",1h 35m,Kono mado wa kimi no mono
203,4.3,--,Gavin O'Connor,Kirby HaydeGavin O'Connor,"William is a young man who is soon to be a successful prosecutor falls into a dark trap of sex and late night parties, where he falls head over heels in love with Meadow, but this love affair causes him to throw away his hopes and dreams. Can Meadow help him escape before it's too late?",1h 40m,Comfortably Numb
204,7.1,--,Eros Puglielli,Eros PuglielliCristiano Callegaro,"Ruggero is dumped by his girlfriend Anna because he's too short, but he doesn't give up and keeps phoning her. Along with his friend Michele he ventures in the roman projects where she lives, manned by 'the Riccio brothers'.",1h 15m,Dorme
205,7.3,--,Edoardo Winspeare,Edoardo Winspeare,"1943, Italy's Salentino peninsula. Tony, an American fighter pilot, raised speaking Italian in New York, parachutes to safety and is hidden at the olive farm of Carmine, a man with three daughters. One is being courted by Pasquale, the son of the area's largest landowner. It is she, Cosima, whom Tony falls for. He gets to know her through the rhythms of the farm and a... Read all",1h 33m,Pizzicata
206,4.9,--,Rudolf van den Berg,Michael O'LoughlinRudolf van den Berg,A young Austrian comedian struggles with the nightmare of his past and a dead sister who refuses to die by laying claim to his soul.,1h 42m,For My Baby
207,5.1,--,Clark Brandon,L.A. Horn,A widowed mechanic takes action when a disreputable drag-racer attempts to break her late husband's record.,1h 30m,The Last Road
208,5.8,62%,John Hamilton,Seymour Blicker,"Jimmy Albright is a young athlete with a passion for boxing. His mentor, Harry Sloan, an aging trainer and former boxer, sees Jimmy's potential, not only as a boxer but as a young man. With Harry's guidance, Jimmy trains and fights his way to the top of his division. All things appear to be on track, except for one small twist: Jimmy's parents, Don and Doreen, don't k... Read all",1h 30m,The Kid
209,7.1,--,Bingliu Hu,Weijun Ma,,1h 42m,An ju
210,--,--,Beatrice Michel LeutholdHans StürmVilli Hermann,Daniel GanzfriedBeatrice Michel LeutholdHans Stürm,,1h 30m,Kaddisch
211,7.4,96%,Joan Chen,Joan ChenGeling Yan,"Young teen girl Xiu Xiu is sent away to a remote corner of the Sichuan steppes for manual labor in 1975 (sending young people to there was a part of Cultural Revolution in China). A year later, she agrees to go to even more remote spot with a Tibetan saddle tramp Lao Jin to learn horse herding.",1h 39m,Xiu Xiu: The Sent-Down Girl
212,4.6,--,Dawn Natalia,Michael M LuzziMichael M Luzzi,"The administrator of a medical company is forced to match wits with a serial killer, who targets people who commit insurance fraud with the State's Medicaid system.",1h 54m,Code of Ethics
213,5.9,20%,Jeff Celentano,Larry Gross,"A washed-up writer is befriended by an Atlantic City enforcer. He falls in love with the enforcer's girlfriend, and the three lives become increasingly intertwined.",1h 40m,Gunshy
214,6.2,54%,Roger L. Simon,Sheryl LonginRoger L. Simon,"Dr. Lauren is staying in Prague for a conference and falls in love with Czech writer Jiri Kolmar. However, she learns some awful secrets about Jiri's family during the Nazi occupation and the concentration camps.",1h 35m,Prague Duet
215,7.0,68%,Carlos Saura,Carlos Saura,"Mario Suarez is a forty-something tango artist, whose wife Laura has left him. He leaves his apartment and starts preparing a film about tango.",1h 55m,Tango
216,7.7,13%,Nikita Mikhalkov,Nikita MikhalkovRustam IbragimbekovRospo Pallenberg,"At the turn of the century, a young Russian cadet falls in love with an American beauty, endangering his career and even their lives.",3h,The Barber of Siberia
217,7.2,82%,John Boorman,John BoormanPaul Williams,"The real-life story of Dublin folk hero and criminal Martin Cahill, who pulled off two daring robberies in Ireland with his team, but attracted unwanted attention from the police, the I.R.A., the U.V.F., and members of his own team.",2h 4m,The General
218,7.2,--,Enzo D'Alò,Enzo D'AlòUmberto MarinoLuis Sepúlveda,"A dying seagull entrusts her egg to a cat named Zorba, who promises three things: he won't eat the egg, he'll care for the egg, and he'll teach the baby seagull to fly.",1h 15m,La gabbianella e il gatto
219,6.3,52%,John Waters,John Waters,"A talented young photographer, who enjoys snapping photos of his satirical, perverted Baltimore neighborhood and his wacky family, gets dragged into a world of pretentious artists from New York City and finds newfound fame.",1h 27m,Pecker
220,6.4,--,Mohsen Makhmalbaf,Mohsen Makhmalbaf,"Part one: A brown-haired man finds out that his wife cheats on him with a blonde-haired man. He kills his rival and is condemned to the capital punishment. Gazale takes her own life. Part two: Same story. Same denouement, the only variant being that it is the blond-haired man who is the husband and the brown-haired one who is the lover. Part three: The story starts ov... Read all",1h 15m,Nobat e Asheghi
221,7.4,--,U-Wei Haji Saari,William FaulknerU-Wei Haji Saari,"Proud of his Javanese heritage, Kakang is trying to bring up his children in Malaysia and instill in them his own traditional values and beliefs. Seeing clearly the social inequalities that allow him to be exploited his defiance results in profound consequences for his youngest son, a boy who shares his father's uncompromising integrity.",1h 10m,Kaki Bakar
222,4.4,--,Stephen Williams,Stephen Williams,A young Black man struggles to find a job in Canada.,1h 29m,Soul Survivor
223,--,--,Hamid Benani,Tahar Ben JellounHamid BenaniMohamed Kaghat,Add a plot,1h 33m,La prière de l'absent
224,6.8,33%,D. Ze'ev Gilad,D. Ze'ev GiladBrian Marc Zimberg,Two runaways struggle for survival on the gritty streets of New York.,1h 44m,Dog Run
225,6.9,88%,Paul Schrader,Russell BanksPaul Schrader,A deeply troubled small-town cop investigates a suspicious hunting death while other events jeopardize his sanity.,1h 54m,Affliction
226,6.3,--,Steve Kanaly,Jay Schillinger,"Forced home by the death of his mother, Tommy Madden must reunite with not only his estranged father, but with the town he thought he left behind.",1h 30m,The Marksmen
227,7.2,--,Ali Nassar,Ali NassarGhalib Sha'ath,"1964, a village in Galilee. The Mukhtar collaborates with Israeli military rule. Someone is forging work permits, and the Mukhtar's son and a steady metalsmith, Mahmud, want to marry the same woman. These story lines cross when the village teacher is arrested and jailed for the forgeries, with the Mukhtar's approval. Mahmoud discovers who the real forger is and goes t... Read all",1h 45m,The Milky Way
228,5.4,100%,Geneviève Jolliffe,Geneviève JolliffeChris Jones,"After a car accident, Lizzie lies dead on the roadside - slowly she is taken into the light - but is pulled back to earth when she is revived by the doctors. Lizzie feels sure that during the 184 seconds that she lay dead, something latched on to her and came back into her world. The nightmares and visions that follow only crystallize her belief that she should have d... Read all",1h 22m,Urban Ghost Story
229,4.6,--,Tony Cinciripini,Tony CinciripiniAntone Pagán,"3 men rob a place. Hayden is killed, Johnny is wounded and does 5 years prison, and Patty leaves with the money and sees Hayden's sister. When Johnny is released, he goes straight and wants a boxing career.",1h 35m,Hell's Kitchen
230,6.2,88%,John Huddles,John Huddles,A selfish man plans to sell his family's priceless wine collection in order to finance a mining investment.,1h 46m,At Sachem Farm
231,5.8,--,Shun'ya Itô,Shun'ya ItôHirô Matsuda,"In 1946, Prime Minister Hideki Tojo and twenty-seven other Japanese officials stood trial for war crimes at the Tokyo Trial. This is their story.",2h 41m,Puraido: Unmei no toki
232,3.5,35%,Alex Wright,Alex Wright,"An investment banker (Paul Mercurio) travels to Louisiana to snag the account of an eccentric millionaire (Malcolm McDowell) but gets involved with his lusty wife, Mardi Gras, and (possibly) a satanic cult. The events in and around New Orleans change him forever and give a new slant on The American Dream.",1h 40m,The First 9 1/2 Weeks
233,6.3,50%,Jing Wong,Jing Wong,"A low level gangster in Hong Kong gains new respect after saving a boss's life in a gang fight. Despite his wife's death in this attack, he appears to be moving up in the Triad family until he discovers the other bosses are not looking out for him when he is double crossed and the gangster he previously hospitalized in the gang fight comes back for revenge.",1h 52m,A True Mob Story
234,6.9,60%,Hiroshi Shimizu,Duncan,A young girl named Mitsuki receives a ticket for a bus tour from her uncle. The tour appears to be normal (expect that everyone appears to be quite somber) but Mitsuki learns its true purpose. All passengers and the tour manager have a suicide pact to send the bus over a cliff so the families can collect the insurance money.,1h 41m,Ikinai
235,5.4,50%,Bette Gordon,Scott BradfieldRobert Roth,A mom and her 10 year son motor around the country as she makes ends meet by turning tricks until her car breaks down. She then temporarily takes up with a hardware store owner until she gets her own place. Then the kid's father shows up to try to take the two over.,1h 35m,Luminous Motion
236,5.4,--,Henrique de Freitas Lima,Mario ArreguiAlfredo Sirkis,"Arzabal wins land on the border. When he arrives to settle in, he finds himself confronted by the local political boss, unenthusiastic about his landing. Based on the play by Mario Arregui.",1h 40m,Lua de Outubro
237,6.7,--,Hishamuddin Rais,Hishamuddin Rais,"Two village youths decide to travel from their boring hometown of Jemapoh, Malaysia to England. One wants to see his favourite soccer team Manchester United while the other wants to meet his long-lost father. They drive a stolen red Volvo and hope that Manchester will pop up on the road map soon. Along the way they also pick up a girl who is being sexually harassed, a... Read all",--,Dari Jemapoh ke Manchestee
238,3.8,43%,David ListerMoicontent,Paul Matthews,"Ethel and Tommy Barrick are sent to Ireland to spend the summer with their new stepmother. Once there, they discover her to be an evil, power-seeking witch, with real magical powers and a hatred for all things green.",1h 33m,The Last Leprechaun
239,8.1,--,Santosh Sivan,Ravi Deshpande,A tribal girl searches for a magical blue stone that will cure her best friend's muteness.,1h 30m,Malli
240,4.3,--,Yefim Gribov,Nikolay DubovVladimir Zheleznikov,Add a plot,--,Vospominanie bez daty
241,6.8,--,Suzy Cohen,Denys ArcandSuzy Cohen,Add a plot,1h 35m,"Ma soeur, mon amour"
242,8.6,--,David D. Williams,Lillian FolleyWilhamenia DickensRicky Green,"This documentary-style film follows a day in the life of Lillian Folley, a loving caretaker of children and the elderly. This is the only life that Lillian knows, and we are shown a small glimpse into what it takes for a single woman to give care to so many people in need.",1h 22m,Lillian
243,8.3,--,Rovshan Almuradli,Shahmar Alakbarov,The Burden is an Azerbaijani film about a day of the 19th-20th century famous tycoons from Baku Aga Musa Nagiyev and Haci Zeynalabdin Tagiyev.,1h 18m,Yük
244,4.3,--,Jackie Garth,Randall Fontana,Your wildest fantasies are possible in this look at afterlife encounters. This cyber-seductress uses her special skills to fulfill your most intimate dreams.,1h 27m,Cyberella: Forbidden Passions
245,6.1,--,Joe Ritter,Jon Jacobs,A beautiful woman flees L.A. to escape her crazed movie-star boyfriend and gets help from a young filmmaker on his way to Hollywood.,--,"Hero, Lover, Fool"
246,3.6,--,Scott Farrell,Scott Farrell,"When a young man is arrested for dealing drugs, his girlfriend tries to help him out by making some big money as a member of an exclusive group of prostitutes.",1h 30m,Vicious Circle
247,8.3,--,David D. Williams,Hermine DouglasBrandon Flynn WellsAlan Douglas,"This film follows a year in the life of a young African-American girl as she turns 13. Temporarily running away from home to sort out her life, which of course sends her family and friends into a frenzy, she soon returns with new purpose - to buy a car. This sends her into a working frenzy - baby sitting, mowing lawns, washing cars, and pursuing jobs obviously adverti... Read all",1h 27m,Thirteen
248,7.7,--,Yoshio Kuroda,Miho MaruoOuida,"A small poor boy lives with his caring grandfather in a small Flemish village in the 19th century Belgium, has a lovable pet dog, loves art and dreams of becoming a famous painter one day. Based on a famous Flemish novel.",1h 33m,The Dog of Flanders
249,6.9,--,Kamal Tabrizi,Reza MaghsoodiKamal Tabrizi,Mehdi is an orphan who lost his father in a car accident and his mother too passed away in giving birth to her second child. He thinks that Mrs. Fahimy who is a social worker is very look like his mother and insisting that she should be his mother but she is refusing.,1h 30m,A Mother's Love
250,5.6,--,Simon Aeby,Simon Aeby,People are trapped in the basement of a New York apartment building on the hottest day of the summer.,1h 27m,Three Below Zero
251,7.0,--,Fred Kelemen,Fred Kelemen,"At the end of the 20th century in Europe, the social climate is on a downward slide and unemployment is rife. The situation affects the lives of a couple, Anton and Leni, who live together in an unnamed city.",2h 26m,Abendland
252,5.4,75%,Iren Koster,Iren Koster,"Deja-vu, as an ex-detective turned best selling true crime author is confronted by the copycat unsolved serial killings he investigated as a cop ten years ago. And now, all fingers are pointed in his direction. This, compounded by Todd's severe, mysterious headaches and his untimely discovery that he's been adopted, turn his life into his own worst nightmare.",1h 35m,Dead End
253,4.9,54%,Dwayne Johnson-Cochran,Dwayne Johnson-Cochran,Eddie Jones (Courtney B. Vance) is an agent with the U.S. State Department's elite Eliminator Corps. He eliminates people the government doesn't want around. Eddie also needs to change his life.,1h 37m,Love and Action in Chicago
254,5.3,29%,Paul Schrader,Paul Schrader,An affair between a cabana boy and the young wife of a sinister politician triggers a 16-year vendetta between the two men.,1h 55m,Forever Mine
255,4.1,40%,Lorena David,Ravi ChopraEric P. Sherman,A young man is transformed from criminal to local hero.,1h 34m,Eastside
256,7.5,--,Janez Burger,Janez BurgerJan Cvitkovic,"Dizzy is a perennial student living in a small double room in a hostel. He never seems to study, but spends his time sleeping, watching TV, and drinking. Marko, a studious freshman from the country, is assigned to the other bed in the room, and he is soon joined by his young, very pregnant, girlfriend Ana. Meanwhile, Dizzy's girlfriend Marina is trying to get Dizzy to... Read all",1h 30m,Idle Running
257,4.7,--,Carlton McRae,John Quinn,"After leaving her small-town lover, an innocent beauty named Gabriella hits Hollywood with plans to enter a daring and exciting new chapter in her life. And it turns out that stripping at a gentlemen's club is a good start. During her first week strutting her stuff on the runway, a wealthy couple pays her to join them at their estate for a scintillating session of voy... Read all",1h 33m,The Awakening of Gabriella
258,8.0,--,Soo-il Jeon,Soo-il Jeon,Add a plot,1h 46m,Saeneun pyegoksuneul keruinda
259,6.6,--,Ricardo Bravo,Marcos BernsteinRicardo Bravo,"In a love story set in Curitiba, Southern Brazil, a patriarch witnesses the crumbling of his life-long family business at the hands of his descendants. Suddenly Sofia appears. Is she from this world, and is she the key to this family's happiness and their hope for survival?",1h 37m,Oriundi
260,--,--,Andrea Bianchi,Andrea Bianchi,"In crisis with his wife, a man consoles himself with an attractive girl, but discovers that she is actually a transsexual.",1h 24m,Qualcosa in più
261,6.8,--,Aleksey Balabanov,Aleksey BalabanovSamuel Beckett,The story begins when a young man with a head injury is released from the hospital and begins searching modern-day St. Petersburg for a room or a place to stay.,1h 26m,Schastlivye dni
262,--,--,Various,Gérard Philipe,A program of twenty-three films featuring the prominent French actor (who appeared in a total of 34 films between 1944 and 1959) shown during twelve weeks in the Quartier Latin in Paris at the Reflet Médicis and Cinéma Champollion.,--,Gérard Philipe: Eternal Youth
263,6.9,--,Ante Babaja,Ante BabajaSlobodan NovakZoran Sudar,"After writing a book about life after death, a cardiologist experiences a heart attack while jogging, exactly the same thing he wrote about in his book. After that, he meets beautiful and mysterious woman.",1h 38m,Kamenita vrata
264,6.8,--,Laurentiu Damian,Mircea AlbulescuGeorge AlexandruLeopoldina Balanuta,,1h 41m,Ramînerea
265,--,--,Glynn Beard,Glynn BeardMargaret Francis,,1h 24m,Murdered
266,7.0,--,Dan Pita,Ioana EliadDan Pita,"A story set in Romania around the time after the revolution. An invalid befriends two brothers, Pepe and Fifi, who dream of becoming famous and rich, but neither of them manages to escape the tentacles of the mob.",1h 45m,Pepe si Fifi
267,6.4,--,David Mackay,Virginia GilbertBarbara Clark Wanbaugh,"When troubled, cynical teen Rick chooses service at a camp for the blind over serving time at a correctional facility, he thinks he's found the easy way out. Instead, it's the way to a new life. Friendship. Step by step, as Rick helps a blinded Gymnast rediscover the joys of competition through equestrian show jumping, they begin to take control of the most important ... Read all",1h 46m,Breaking Free
268,7.6,--,Himanshu Parija,Bijaya MishraChanchala SahuRabindra Sahu,Anadi Shankar & Ram Shankar are two brothers. Anadi marries a girl of another caste and get debarred from his families property. Ultimately Ram get hold of the whole property. Anadi decided to destroy Ram & his family with the help of his uncle.,2h 46m,Kula Nandan
269,7.8,--,Sanjay Nayak,Sanjay Nayak,,2h 55m,Rakata Kahiba Kie Kahara
270,4.2,--,Shyam RamsayTulsi Ramsay,Jackie ShroffJuhi ChawlaMukesh Khanna,Jackie an art director working in films is made a scapegoat to kill a higher ranked cop. Then he has to run for his life to prove his innocence.,2h 37m,Talaashi
271,5.4,25%,Paul Thomas,Raven Touchstone,"Monica and Mac spice up their marriage by picking up men and playing games with them. But they're in trouble when Monica falls for one of their intended victims, who won't be played with.",1h 42m,The Price of Desire
272,6.0,--,John Harwood,Dale GibsonJohn Harwood,"A modern day version of the old Western story of a big rancher ""buying"" up all the smaller ranches, doing whatever necessary to achieve this and a group of men willing to fight back.",1h 39m,A Time to Revenge
273,7.0,--,Buddhadev Dasgupta,Buddhadev Dasgupta,"Dr. Nabin Datta is a prominent dentist in Calcutta, 47, disengaged, with little affect, and fearful that his hands and feet are turning to metal. His wife leaves him to live alone. His son, who is away at school, will not talk to him. He searches for meaning: he seeks the help of a jolly but dismissive physician; he talks to an underworld thug about having his wife mu... Read all",1h 37m,Lal Darja
274,5.5,--,James Merendino,Paul Marius,"When Thaddeus, a wealthy, bigger-than-life lawyer, suddenly learns he is dying, he sells all his worldly possessions and embarks on a final quest to find a young hustler that he once tried to rescue.",1h 38m,River Made to Drown In
275,7.5,--,Girish Kasaravalli,Girish KasaravalliRam Shah,Add a plot,1h 57m,Thai Saheba
276,7.2,--,Janis Streics,Janis Streics,"Love triangle - terminally ill professor, blind girl and young bard. In the background - wild arrival of the capitalism, political conflicts, city life and beautiful nature of Latvia. In the end love conquers everything.",1h 44m,Liktendzirnas
277,6.6,75%,Manon Briand,Manon Briand,"Laurie, a professional downhill racer gets fired because of her slight overindulgence in irresponsibility. She returns to Montreal where she is welcomed by her geeky but cute brother. She meets Lorenzo, a cranky, ex-racer who owns a bike shop. The two become friends. Laurie gets a job with a local bicycle courier company, but a member of the group is intent on shuttin... Read all",1h 40m,2 Seconds
278,7.5,74%,István Szabó,István SzabóIsrael Horovitz,The fate of a Hungarian Jewish family throughout the 20th century.,3h 1m,Sunshine
279,6.6,45%,Jason Alexander,Marshall Karp,"Finishing 8th grade in 1955 Bronx, sex-obsessed Lenny aims to see ""the act of love"" that summer at his aunt's in Queens where he makes friends, meets cute nurse Hedy, and learns a few things.",1h 37m,Just Looking
280,6.4,--,Zrinko Ogresta,Lada KastelanZrinko Ogresta,"A young man is determined to find out what happened to his grandfather who was arrested and then disappeared in WW2, why did the new communist government label their family as traitors and why was his father killed many years later.",1h 37m,Krhotine
281,5.0,--,William ClarkWilliam Tannen,Nancy BorgenichtAllen Nevins,"A down on his luck kid is accused by his principal of having stolen her precious pet parrot. He must work for the local veterinarian to atone for his crime. He's angry at first, but soon befriends the vet and tries to find the real thief.",1h 31m,The Goodbye Bird
282,3.9,--,Lev L. Spiro,Lev L. Spiro,"Justine is kidnapped by Professor Robson's arch nemesis in an attempt to force her to reveal the location of the jeweled ""The Eye of God"". Can Professor Robson rescue her in time?",1h 34m,Justine: Seduction of Innocence
283,5.4,69%,Jim Van Bebber,Jim Van Bebber,"A dramatization of the horrific and notorious Manson Family Murders, in the form of super 8 home movies.",1h 35m,The Manson Family
284,4.7,--,Brewster MacWilliams,Brewster MacWilliams,"Aging gambler Benny Walsh dies in a car wreck driving home after the biggest poker win of his life. When the crash looks suspect and the money disappears, Benny's son smells trouble and searches for the money, motives",1h 29m,After the Game
285,4.9,--,Mike Upton,Garrett ClancyRob Kerchner,When a couple of low life thugs get away from a heist they just pulled they never think about the outcome after stashing there money in the woods only to find a woodsman who will do anything to kill and disappear into the night.,1h 17m,Raven's Ridge
286,5.1,--,Kelley Cauthen,Melody Suppes,"In this soft-core, erotic mystery, an incredibly handsome photographer and his beautiful supermodel are on the roof of the photographer's building having sex, where an intruder murders them. The police assign Detective, Jessica Brody, to the case, but when she becomes sexually involved with the prime suspect, the photographer's identical twin brother, she risks becomi... Read all",1h 43m,Striking Resemblance
287,8.7,--,Bibi Bozzato,Bibi BozzatoLorenzo Soccoli,Add a plot,1h 31m,La settimana di Vespuccio
