,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
127,6.8,--,Manoel de Oliveira,Prista MonteiroManoel de Oliveira,Stories of various individuals living in a poor district of Lisbon are intertwined with the sad life of a blind street vendor whose only means of support is his elm box.,1h 33m,A Caixa
128,3.9,--,Jeannot Szwarc,Valentine AlbinBernard MuratMarie-Anne Chazel,"An upstanding provincial reporter becomes presenter of the TV news on a commercial network owned by an influential Italian businessman. He soon outgrows his family and neglects them terribly. Investigating a fascist terrorist cell, the reporter's integrity is called into doubt by the police. Soon after, his jealous wife unleashes her wrath live in TV. It goes from bad... Read all",1h 35m,La vengeance d'une blonde
129,6.3,21%,Penelope Spheeris,Penelope SpheerisRobert WolterstorffMike Scott,"Alfalfa is wooing Darla and his ""He-Man-Woman-Hating"" friends attempt to sabotage the relationship.",1h 22m,The Little Rascals
130,5.4,12%,Alexandre Rockwell,Sergei BodrovAlexandre Rockwell,"Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money.",1h 42m,Somebody to Love
131,7.3,--,Roberto Sneider,Jorge IbargüengoitiaRoberto Sneider,"After being falsely accused of a murder, Marcos (Alcazar) runs away to the small and quiet town of Cuevano, where he has relatives. There he finds that the family matters are more complicated than his, and that the complexities of small-town life are richer (and more dangerous) than his apparently sophisticated life in the big city.",1h 48m,Dos crímenes
132,6.0,69%,Sam Henry Kass,Sam Henry Kass,Les is making a film about his old neighborhood in Brooklyn. One-eye Jimmy goes missing and Les switches to making a film about Jimmy and the people searching.,1h 24m,The Search for One-eye Jimmy
133,2.6,--,Jerry Calà,Galliano JusoGino Capone,A disgraced Italian fighting-cock breeder moves to the Dominican Republic only to discover a secret compound where a mad scientist wants to use the breeder's best rooster to create a perfect race of genetically modified giant chickens.,1h 38m,Chicken Park
134,7.0,95%,Friðrik Þór Friðriksson,Friðrik Þór FriðrikssonJim Stark,A Japanese businessman travels to Iceland and has a series of misadventures while venturing to a remote area to perform a traditional burial ritual where his parents died several years back.,1h 23m,Cold Fever
135,6.8,80%,Tomás Gutiérrez AleaJuan Carlos Tabío,Eliseo AlbertoTomás Gutiérrez AleaJuan Carlos Tabío,"It is a satire about life in Cuba. The members of a funeral procession and some truck drivers who need to take the same route begin to talk about God and the world and they end up discovering that life for both groups has many similarities and many differences, depending on the point of view.",1h 45m,Guantanamera
136,7.6,--,Gianni Zanasi,Gianni Zanasi,"The ""adventures"" of a group of teenagers in a suburb of Rome. Fifteen-year-old Lorenzo makes up a tall story about one of their friends who, according to him, is dying of cancer. The other kids, touched by the awful lot of their pal, decide to send a prostitute to his place so that he can sleep with a woman before kicking the bucket. Two years and a half later, the ""v... Read all",1h 33m,Nella mischia
137,5.5,31%,John-Paul Davidson,Patrick McGrathJohn-Paul Davidson,"Sir Hugo (Sir Alan Bates) is more interested in reconstructing dinosaur bones than in paying attention to his wife, Lady Harriet (Theresa Russell). He's not thrilled when daughter Cleo (Lena Headey) brings home her betrothed, Sidney (Steven Mackintosh), who aspires to be a poet. The new butler, Fledge (Sting), provides Lady Harriet with the attention she's been missin... Read all",1h 39m,The Grotesque
138,6.6,50%,Charles Matthau,Truman CapoteStirling SilliphantKirk Ellis,"Becoming an orphan in 1935, Collin moves to his dad's cousins Verena and Dolly. Verena is a rich, bossy businesswoman. Dolly, Collin and the maid revolt, moving to a tree house.",1h 47m,The Grass Harp
139,6.9,--,Laurent Bénégui,Laurent BénéguiMichel FieldOlivier Daniel,"After twenty-five years of practice in a popular district of Paris, Hippolyte and Josephine decided to close their restaurant. Not for economic or urbanistic reasons but, more serious, because Hippolyte is suffering from a cancer of the nose which deprives him to the taste and to smell.",1h 35m,Au petit Marguery
140,3.9,8%,David Blyth,Allan Moyle,"A young woman is transformed into a vampire by a virus. The vampire doctor who's treating her hires a young scientist to find a cure. He and the girl fall for each other hard, but she, mad from hunger, escapes to wreak havoc on the city.",1h 29m,Red Blooded American Girl
141,3.4,35%,Valerie Breiman,Clark Kent,"A woman director is hired to finish the season of ""Bikini Squad"", a popular TV series about California beach lifeguards. A more than obvious lack of talent and basic intelligence among the crew make her contemplate leaving the set.",1h 28m,Bikini Squad
142,5.3,14%,Don BluthGary Goldman,Stu KriegerDon BluthGary Goldman,"An evil Queen banishes a flower loving troll named Stanley (Dom DeLuise) to New York City, where he befriends two young children.",1h 16m,A Troll in Central Park
143,6.4,36%,Duwayne Dunham,James FergusonRobert ShallcrossTommy Swerdlow,"Misfits form their own opposing team to an elite peewee football team, coached by the elite team coach's brother.",1h 47m,Little Giants
144,5.5,--,John A. Gallagher,John A. Gallagher,"The subject of this urban comedy could be ""Two-timing men, and the women that despise them"" as it presents the scathing opinions of women observing an adulterous misogynist in action. The adulterer in question is Scott who swears fealty to his beloved fiance, but then goes out and chases anything with ovaries when she is not around. He is cheered on by his equally mis... Read all",1h 27m,Men Lie
145,7.0,--,Étienne Chatiliez,Florence Quentin,"Francis, the boss of a small plumbing supply company, is harassed by tax collectors, striking employees, and an impossible wife and daughter. His only joy is sharing lunch with his friend Gerard. Then a TV show called ""where are you?"" shows a woman from Gers who is searching for her husband who disappeared 28 years ago. The lost husband looks like an identical twin of... Read all",1h 46m,Le Bonheur (...est dans le Pre)
146,6.7,57%,Noah Baumbach,Noah BaumbachBo Berkman,"A bunch of guys hang around their college for months after graduation, continuing a life much like the one before graduation.",1h 36m,Kicking and Screaming
147,6.7,13%,Allison AndersAlexandre RockwellRobert Rodriguez,Allison AndersAlexandre RockwellRobert Rodriguez,Four interlocking tales that take place in a fading hotel on New Year's Eve.,1h 38m,Four Rooms
148,4.6,--,Karl Slovin,Karl Slovin,A married couple hold their boss hostage in their apartment and force him to watch their sex escapades to rejuvenate their failing marriage.,1h 29m,Sex & the Other Man
149,6.2,71%,John Irvin,Trevor BenthamH.E. BatesJosep Llurba,"At a Lake Como resort, Miss Bentley, an attractive older guest, meets a handsome, well-to-do bachelor. But when he's more interested in a beautiful young flirt, the mischievous Miss Bentley goes to outrageous lengths to reel in her catch.",1h 32m,A Month by the Lake
150,5.5,31%,Don BluthGary Goldman,Rachel KoretskyStephen Whitestone,A lovable but introverted penguin named Hubie plans to present his betrothal pebble to the bird of his dreams.,1h 14m,The Pebble and the Penguin
151,4.9,--,Peter Timm,Uwe TimmUlrich LimmerPeter Timm,"Flat-dwelling urban family win a pig in a raffle, and decide to keep it. They lose their flat (no pets allowed) but eventually Rudi the pig makes good.",1h 41m,Rennschwein Rudi Rüssel
152,7.7,--,Mohsen Makhmalbaf,Mohsen Makhmalbaf,"Makhmalbaf puts an advertisement in the papers calling for an open casting for his next movie. However when hundreds of people show up, he decides to make a movie about the casting and the screen tests of the would-be actors.",1h 15m,Hello Cinema
153,2.4,0%,Jonathan R. Betuel,Jonathan R. Betuel,"In an alternate futuristic society, a tough female police detective is paired with a talking dinosaur to find the killer of dinosaurs and other prehistoric animals leading them to a mad scientist bent on creating a new Armageddon.",1h 32m,Theodore Rex
154,7.0,--,Gary Burns,Gary Burns,Three sets of Canadian slackers enjoy a series of comic misadventures as they each make their way across town.,1h 27m,The Suburbanators
155,5.5,49%,Anders Jacobsson,Anders JacobssonGöran LundströmChrister Ohlsson,A mild-mannered film editor is assigned to cut a series of infamous slasher films and is driven murderously insane by the miles of extremely violent footage he edits.,1h 33m,Evil Ed
156,6.8,--,Davood Mir-Bagheri,Davood Mir-Bagheri,"A Iranian man (Akbar Abdi) stuck in Turkey, desperately wants to get a VISA to go to America. He starts dressing up as a woman in hopes of marrying an American man to get American citizenship, but he starts having doubts and...",1h 49m,Snowman
157,8.0,--,Gregory Wild,Gregory Wild,Add a plot,1h 26m,Highway of Heartache
158,5.5,--,David Rühm,David Rühm,"Paul and Erik work in the kitchen of the run-down fast food shop ""El Chicko"". To pass the time, Paul tells his colleague stories of a woman murderer. However, these are so realistic that Erik soon suspects that Paul is talking about himself.",1h 30m,'El Chicko' - der Verdacht
159,7.1,80%,John Schultz,John Schultz,"Four young men hardly know each other, but here they are in the most volatile and tenuous of unions: a band. They find themselves hurtling through an exhilarating adventure on a collision course with self discovery, or self destruction.",1h 43m,Bandwagon
160,4.1,--,Ron Senkowski,Ron Senkowski,"A young law intern realizes that his elementary view of lawyers is hopelessly idealistic and his world is shattered by its brutal reality. His wishes for legal reform are brought about through his wild, vivid, and often sexy imagination.",1h 43m,Let's Kill All the Lawyers
161,5.2,--,Jon Acevski,Jon AcevskiDavid AshtonPeter Gardner,A French prince who was turned into a frog becomes a secret agent and goes to England to stop an evil plot that begins when famous buildings there start disappearing.,1h 31m,Freddie as F.R.O.7.
162,6.5,--,André Klotzel,Djalma Limongi BatistaAndré KlotzelFernanda Torres,"This is a comedy; a double satire of Brazilian soap operas and at the same time, about ""savage capitalism"" in 1990's Brazil where the Amazon jungle is exploited, while killing Indians and appropriating the land of its few surviving owners. The plot is headed mostly by Hugo Assis (Jose Mayer), apparently at first a major industrialist, and Elisa Medeiros (Fernanda Torr... Read all",1h 26m,Capitalismo Selvagem
163,6.6,--,Rémi Lange,Rémi LangeAntoine Parlebas,A young man films his family.,1h 18m,Omelette
164,5.1,0%,John Gray,Paul YoungJohn Bunzel,"Margaret teaches a gorilla sign language etc. When the gorilla owner takes it back to make money from shows, Margaret's rebellious teenage son steals it. They're off on a road trip to the Canadian border.",1h 40m,Born to Be Wild
165,6.6,--,Rupert Wainwright,Barry Yourgrau,"Comprised of fifteen vignettes of varying lengths, The Sadness of Sex (1995) is about love, but more specifically about the phases of courtship that lead to the inevitable break-up.",1h 27m,The Sadness of Sex
166,7.8,--,Rolando Díaz,Rolando Díaz,Add a plot,56m,Melodrama
167,4.4,--,Arthur BormanNigel DickRafal Zielinski,Gabriel Bologna,"Things are going swimmingly for the film producer Roy Tilden, his last film is a success and he will soon receive an award for it. But his perfect day changed quickly when he takes an elevator with a keen writer. Directly after the door is closed, the emergency stop button is pressed and he is caught with a bunch of mildly different people.",1h 30m,The Elevator
168,6.8,--,Leonardo Pieraccioni,Leonardo PieraccioniGiovanni Veronesi,"Levante lives in a small city near Florence (Tuscany, Italy) and his life is plain and a bit boring, until the day the twister arrives: a bus with six Spanish flamenco dancers that will twist Levante and his family life.",1h 33m,Il ciclone
169,7.8,--,Vinko Bresan,Ivo BresanVinko Bresan,"Although being one of the first movies to take humoristic approach towards violent break-up of Yugoslavia, this motion picture is partly based on real events that took place in September of 1991. Few months after Croatia seceded from Yugoslavia, Federal military installations are still present with previously recruited Croatian boys trapped inside. One such installati... Read all",1h 37m,How the War Started on My Island
170,7.1,61%,Tom DiCillo,Tom DiCillo,"An engineer finds his first gray hair, takes 6 days off from wife, son and work, rents a car and meets different people.",1h 52m,Box of Moonlight
171,6.0,--,Michael NormandRobert Sherwin,Michael Normand,"Mid-Life crisis explored through the hair-loss of New Jersey dry-cleaning magnate Joey Greene (Jay Thomas), who's affair leads to his wife Beth's (Tess Harper) counter-affair with her black chiropractor.",1h 31m,Dirty Laundry
