,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
347,"5,3",--,John Henderson,Barry Authors,"A New York City oil company troubleshooter is brought to a remote B.C. lake to look for some lost machinery. Cancelling a trip to Disney World with his son, he decides to bring the boy along. They both end up experiencing more excitement than Mickey could ever conjure in Orlando, when they meet up with bad guys and a legendary creature.",1h 35min,Mee-Shee: El gigante del agua
348,"7,3",--,Vishal Bhardwaj,Ruskin BondMinty Kunwar TejpalAbhishek Chaubey,"In a small village when a little girl's prescious umbrella is stolen, things goes wrong for a greedy tea seller who was very much interested in buying that umbrella from her.",1h 30min,The Blue Umbrella
349,"4,0",17%,Charles Band,Charles BandDomonic Muir,In the year of 1911 a 12yr old girl named Sophia is playing with her dolls in the room where she is not supposed to be in her abusive father comes in and catches her as punishment he makes her bury her beloved dolls in a grave in the backyard but then accidentally kills her. In order to cover up his crime he buries Sophia In the grave along with her dolls. A century l... Leer todo,1h 11min,Doll Graveyard
350,"4,5",--,Paul BolgerYvette KaplanGreg Tiernan,Robert MorelandDoug LangdaleAndre Sikojev,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",1h 15min,Érase una vez... un cuento al revés
351,"6,0",--,Luc Besson,Céline GarciaLuc BessonPatrice Garcia,"Arthur, un niño de diez años, en un intento de salvar la casa de su abuelo de la demolición, va en busca de un tesoro escondido en la tierra de los minimoys, gente diminuta que vive en armonía con la naturaleza.",1h 34min,Arthur y los minimoys
352,"3,6",48%,Randal Kleiser,Timothy DolanJacob GrimmWilhelm Grimm,"Añade un argumento en tu idioma
Grandma is babysitting her two grandkids. The girl wants to go out, but grandma asks them to hear a story first. The kids accept if they can change aspects of the story such as replacing the wolf with a werewolf. Is there a catch?",1h 22min,Red Riding Hood
353,"6,9",73%,Pan Nalin,Pan NalinSarah Besan ShennibAnurag Kashyap,"A great Asian love story, an unforgettable tale about passion, death and reincarnation. A mesmerizing Himalayan epic that spans two centuries, from the Silk Route of the early 19th century to the bustling metropolis of modern-day Tokyo.",2h 35min,Valley of Flowers
354,"5,4",--,Glenn Standring,Glenn Standring,"El mito de los vampiros recibe un tratamiento elegante de la década de 1960, donde un policía humano se asocia con un policía vampiro para detener a un vampiro empeñado en crear una guerra entre las dos razas separadas pero iguales.",1h 30min,La criatura perfecta
355,"6,7",78%,Ignacio Ortiz,Ignacio Ortiz,Añade un argumento en tu idioma,1h 30min,Mezcal
356,"7,4",--,Michel OcelotIan McIntyre,Michel Ocelot,"Raised by the same woman, the dark-complexioned, Asmar, and the flaxen-haired, Azur, set out on a quest to a strange and magical land to liberate the enchanting Djinn-fairy; but, only one can save her. Will the brothers be triumphant?",1h 39min,Azur y Asmar
357,"7,5",--,Neil Burger,Neil BurgerSteven Millhauser,"En la Viena de finales del siglo XIX, un mago utiliza sus habilidades para conseguir el amor de una mujer muy por encima de su posición social.",1h 50min,El ilusionista
358,"6,9",--,Juan Mora Catlett,Juan Mora Catlett,"Añade un argumento en tu idioma
The story of Princess Eréndira of the Tarascan, who, at the beginning of the sixteenth century, led her people in a fight against the Spanish conquerors in the region of the Aztec Empire.",1h 57min,Eréndira la indomable
359,"8,2",--,Guillermo del Toro,Guillermo del Toro,"En la España falangista de 1944, una joven aficionada a los libros e hijastra de un sádico oficial del ejército huye a un misterioso pero cautivador mundo de fantasía.",1h 58min,El laberinto del fauno
360,"4,1",--,Dan Golden,Earl Kenton,"Añade un argumento en tu idioma
Three gorgeous beauties awaken from an ancient nap and immediately begin making up for lost time, engaging in as many passionate encounters as time will allow.",1h 17min,Hidden Beauties
361,"5,9",--,Lloyd Kaufman,Trent HaagaPatrick CassidyGabriel Friedman,Toxic Avenger debe defender a sus amigos de su propio doppelgänger malvado del universo alternativo.,1h 49min,El vengador tóxico 4
362,"4,3",--,Cybil Richards,Louise Monclair,"Añade un argumento en tu idioma
Angela is a mysterious blonde with a special mission: to bring together separated lovers. Join her as she helps a shy woman open up to her attractive boss, a man express his love to his brother's fiancee, and a movie editor in love with a young starlet.",1h 30min,Platinum Blonde
363,"5,8",86%,Robbie Fraser,Robbie Fraser,"A love triangle with a twist of fantasy! The hero is Ralph, a young nerd from a bad neighborhood who's on his way to university for the first time. Ralph is completely downtrodden in life, but he escapes from a cruel reality that he can't control by creating insanely detailed fantasy game worlds (as in fantasy games such as ""Dungeons and Dragons"" or ""Tunnels and Troll... Leer todo",1h 41min,GamerZ
364,"2,9",--,Steven M. Smith,Steven M. Smith,"Two ghosts, separated by time, who have roamed the grounds of a historic English mansion, searching for each other are brought together by Ally (LAURA PENNEYCARD), a photography student who is experiencing dreams she can't explain and Emmett (GEOFF SHAW), the son of a wealthy industrialist. Emmett befriends Ally and together they unravel the truth behind the disappear... Leer todo",1h 33min,Time of Her Life
365,"6,8",--,Kunihiko YuyamaDarren Dunstan,Kathy PilonHideki SonodaJohn Touhey,"When Pikachu is taken to the Tree of Beginnings by the playful Mew, Ash Ketchum and friends are guided to the tree by Lucario, a time-displaced Pokémon who seeks answers regarding the betrayal of his master.",1h 43min,Pokémon: Lucario y el misterio de Mew
366,"7,3",--,Guy Maddin,Guy MaddinLouis NeginGeorge Toles,"Añade un argumento en tu idioma
Returned home to his long-estranged mother upon a request from her deathbed, a man raised by his parents in an orphanage has to confront the childhood memories that have long haunted him.",1h 35min,Brand Upon the Brain! A Remembrance in 12 Chapters
367,"7,8",--,Tarsem Singh,Dan GilroyNico SoultanakisTarsem Singh,"En la década de 1920, en un hospital a las afueras de Los Ángeles, uno de los pacientes, un doble de acción, le cuenta a una niña también interna con un brazo roto la historia de cinco fantásticos héroes míticos.",1h 57min,The Fall. El sueño de Alexandria
368,"6,7",53%,Mark Palansky,Leslie Caveny,"Una joven heredera aristócrata nace bajo una maldición que solo puede romperse cuando encuentra el amor verdadero con ""alguien que la acepte como uno de los suyos"".",1h 44min,Penelope
369,"6,7",--,Andrés León BeckerJavier Solar,Andrés León BeckerJavier Solar,"Añade un argumento en tu idioma
The relationship between beautiful Emilia (Elizabeth Cervantes) and her imaginative young daughter, Alicia, is tested in this understated Mexican drama. Disoriented after moving to a new apartment and left to herself when her mother starts bringing men home, Alicia takes refuge in dreams that soon become nightmares, especially after she begins to fear that her mom has... Leer todo",1h 30min,Más que a nada en el mundo
370,"7,2",--,Jens Lien,Per Schreiner,"Añade un argumento en tu idioma
In a strange city where every person seems content beyond reason a new man arrives in town and stirs up trouble by asking too many questions.",1h 35min,El inadaptado
371,"5,9",--,Kunihiko YuyamaArmen Mazlumian,Satoshi TajiriJunichi MasudaKen Sugimori,"Añade un argumento en tu idioma
Our heroes must protect the Prince of the Sea, Manaphy, from the evil pirate Phantom, and return the young Pokémon to the Sea Temple with the help of the the People of the Water and Jackie the Pokémon Ranger.",1h 45min,Pokémon Ranger y el templo del mar
372,"5,1",--,David Bisbano,Wendy Ramos,Añade un argumento en tu idioma,1h 45min,Valentino y el clan del can
373,"6,1",--,Kristijan Milic,Miro BarnjakJosip MlakicIvan Pavlicic,"Añade un argumento en tu idioma
In 1943, group of Croatian soldiers overtake a strategically important point in western Bosnia with a goal to destroy a group of communist partisans. On the way they met some supernatural phenomena, and the action itself went very badly because the partisans ambushed them. The main character Martin inherits silver cigarette case from a dying soldier. This act connects... Leer todo",1h 27min,Zivi i mrtvi
374,"3,8",--,Uwe Boll,Doug TaylorJason RappaportDan Stroncak,"Un hombre llamado Farmer se propone rescatar a su esposa secuestrada y vengar la muerte de su hijo, dos actos cometidos por los krugs, una raza de animales guerreros controlados por el malvado Gallian.",2h 7min,En el nombre del rey
375,"4,8",--,Frederik Du Chau,Adam RifkinJoe PiscatellaCraig A. Williams,"Es un pájaro, es un avión, es una rana... no, ¡es Superdog! Tras un accidente en el misterioso laboratorio de un científico loco, un perro de raza beagle descubre que tiene asombrosos poderes... y que puede habar.",1h 40min,Superdog
376,"7,5",--,Pablo Llorca,Pablo Llorca,"Añade un argumento en tu idioma
The Devil returns to Earth in search of Almudena, a love long lost, now a TV director, and shows her what could have been...",--,Uno de los dos no puede estar equivocado
377,"5,7",--,Jake Paltrow,Jake Paltrow,"A former pop star who now writes commercial jingles for a living, experiences a mid-life crisis.",1h 33min,La chica de mis sueños
378,"5,9",--,Daniel Waters,Daniel Waters,La vida de un hombre cambia con un correo que incluye los nombres de todas las personas con las que ha tenido relaciones sexuales. Su situación empeora cuando se encuentra con una mujer que ataca a hombres culpables de delitos sexuales.,1h 57min,Sexo a la carta
379,"4,8",27%,Anthony Hopkins,Anthony Hopkins,"Aging screenwriter Felix Bonhoeffer has lived his life in two states of existence: in reality and his own interior world. While working on a murder mystery script, and unaware that his brain is on the verge of implosion, Felix is baffled when his characters start to appear in his life, and vice versa.",1h 36min,Slipstream
380,"4,2",--,David HillenbrandScott Hillenbrand,Pat CaseyJosh Miller,"Añade un argumento en tu idioma
Charlie Nash is an expert video game tester who escapes reality by playing a mysterious, 3-D fantasy game he received in the mail.",1h 23min,Game Box 1.0
381,"3,7",40%,Neil Oseman,James ClarkeNeil Oseman,"Street sweeper Joe Fallow is approached by the ailing Grim Reaper who offers to train him as his replacement, becoming the new 'face of death'. Elsewhere in town, an evil force threatens to merge the worlds of Hell and Earth into one. And only Joe, assisted by an enigmatic supernatural bounty-hunter, can stop it from happening.",1h 38min,Soul Searcher
382,"5,3",--,Mike McKownJim Towns,Jim Towns,"Añade un argumento en tu idioma
Europe, the late 19th Century: Janick is a brilliant but ultimately doomed young doctor in a remote town under the black cloud of a great Plague. His radical theories about life and death make him an outcast, driving him from his position at the medical college and from his beloved Esmeralda, into exile. Soon after Janick disappears Esmeralda becomes sick, and without... Leer todo",1h 20min,Prometheus Triumphant
383,--,--,David Letch,Buck BuckinghamJonathan Hardy,,--,Wishbone
384,"3,3",--,Mark A. Reyes,Mark A. Reyes,"Añade un argumento en tu idioma
An ex-military colonel and his fellow survivors must stand a chance against the alien race called Balangs who conquered their entire world.",1h 50min,Resiklo
385,"7,5",95%,Guy Maddin,Guy MaddinGeorge Toles,"Fact, fantasy and memory are woven seamlessly together in this portrait of film-maker Guy Maddin's home town of Winnipeg, Manitoba.",1h 20min,My Winnipeg
386,"6,0",--,Gabor Csupo,Lucy ShuttleworthGraham AlboroughElizabeth Goudge,Maria inherits a book of secrets from her dad. She moves to her uncle's Moonacre estate. A family curse was cast on the valley. Only Maria can break it using her book.,1h 43min,El secreto de la última luna
387,"6,1",--,Sam FellRobert Stevenhagen,Kate DiCamilloGary RossWill McRobb,Un ratón inusualmente valiente ayuda a restaurar la felicidad en un reino triste.,1h 33min,El valiente Despereaux
388,"7,8",--,David Fincher,Eric RothRobin SwicordF. Scott Fitzgerald,Benjamin Button es un hombre que recorre el camino de la vida al revés: nace con 80 años y va rejuveneciendo con el tiempo.,2h 46min,El curioso caso de Benjamin Button
389,"5,9",47%,Gregory Mackenzie,Nick Pustay,A twisted honeymoon adventure about a young couple on their way to Niagara Falls.,1h 34min,Camille
390,"5,9",40%,Tony Leondis,Chris McKennaTony LeondisJohn Hoffman,"Animated fable about a cliché hunchbacked evil scientist's assistant who aspires to become a scientist himself, much to the displeasure of the rest of the evil science community.",1h 27min,Igor
391,"6,8",71%,Tom Gustafson,Cory KrueckebergTom GustafsonWilliam Shakespeare,"A bullied and demoralized gay student at an all-boys school uses a magical flower derived from Shakespeare's ""A Midsummer Night's Dream' to turn many in his community gay, including a comely rugby player for himself.",1h 35min,Were the World Mine
392,"6,1",--,Iain Softley,David Lindsay-AbaireCornelia Funke,"Una adolescente descubre que su padre tiene un talento increíble para sacar personajes de los libros y debe tratar de evitar que un villano liberado los destruya a todos, con la ayuda de su padre, su tía y el héroe de un libro de cuentos.",1h 46min,Corazón de tinta
393,"4,8",54%,Greg Aronowitz,Greg AronowitzSheri Bryant,"Three kids get lost in the Louisiana bayou in search of a ghost pirate and his lost treasure, but what they discover is true friendship and the adventure of a lifetime.",1h 35min,Labou
394,"6,1",--,Marco Kreuzpaintner,Michael GutmannMarco KreuzpaintnerOtfried Preußler,"Añade un argumento en tu idioma
A boy learns the black arts from an evil sorcerer.",2h,Krabat y el molino del diablo
395,"6,7",72%,Tatia Rosenthal,Etgar KeretTatia Rosenthal,A stop-motion animated story about people living in a Sydney apartment complex looking for meaning in their lives.,1h 18min,$9.99
396,"7,6",--,Hayao Miyazaki,Hayao MiyazakiMelissa Mathison,"Un niño de cinco años desarrolla una relación con Ponyo, una princesa de las profundidades marinas que desea convertirse en humana tras enamorarse de él.",1h 41min,Ponyo en el acantilado
397,"6,0",57%,Gerald McMorrow,Gerald McMorrow,"A portrait of the broken lives of four people (a vigilante detective, a worried parent, an awkward man looking for love and a suicidal artist) as they all struggle to cope in their religiously-dystopian city.",1h 38min,Franklyn
398,"5,5",--,Neil Burns,George TolesDaegan FryklindDean English,"Añade un argumento en tu idioma
A genius inventor's world threatens to fly apart at the seams. His son, who has electricity crackling through his veins due to an accident in his father's laboratory, discovers the truth about his father's past.",1h 19min,Edison & Leo
399,"6,4",--,Gil Kenan,Caroline ThompsonJeanne Duprau,"En una sombría y extraña ciudad, la única luz existente proviene del alumbrado de las calles. Cuando la energía empieza a escasear, dos jóvenes, que buscan una solución para evitar el desastre, descubren antiguos misterios.",1h 30min,City of Ember: En busca de la luz
400,"4,1",--,Fred Olen Ray,Fred Olen Ray,"Burt tiene una empresa de limpieza y contrata a cuatro mujeres para limpiar una casa aislada. Encuentran un libro viejo, una daga y un fragmento de alma y cuando una de ellas, Megan, lee un encantamiento, desata una bestia.",1h 30min,Dibujos maléficos
401,"4,6",--,--,--,"Añade un argumento en tu idioma
A guy discovers a magic potion which makes him invisible.",1h 24min,Yînxíng yínmó: Yông qín guì lì shuâng chái
402,"5,8",9%,Eric Small,Eric Small,The Dust Factory is an adventure about the love and friendship between two teenagers who help each other through a difficult time in their lives.,1h 39min,The Dust Factory
403,--,--,Carl B. Harrison,Carl B. Harrison,"Añade un argumento en tu idioma
A little character named The Small One must try and set a spell right that was cast by his adopted father, a powerful wizard, who was once the protector of the land Marimdorph before he died.",48min,Within the Shadow of the Tree: Dark Dreams
404,"5,0",--,Rafael GutiérrezElisa Salinas,Víctor Bartoli HerreraVicente Leñero,Añade un argumento en tu idioma,1h 40min,Mujer alabastrina
405,"2,8",8%,Dave BorthwickJean DuvalFrank Passingham,Paul BassettTad SafranRaoff Sanoussi,A talking dog and his friends fight to stop an evil wizard.,1h 25min,Doogal
406,"5,6",--,David Díaz,David DíazMónica PeláezBruno Cuevas,Añade un argumento en tu idioma,1h 28min,The Fear (El Miedo)
407,"4,8",--,Mark Stouffer,Dennis S. JohnsonMark Stouffer,A courageous boy battles a gang of bumbling thieves to rescue a dog carrying a fortune in stolen diamonds.,1h 48min,Una joya de perro
408,"5,5",--,Jérôme Cohen-Olivar,Jérôme Cohen-Olivar,"Añade un argumento en tu idioma
Shattered by the loss of her child, Nyla Jayde, a brilliant criminal defense attorney, takes on a case involving a 14th century Moroccan legend, a vengeful spirit named ""Kandisha"".",1h 31min,Kandisha
409,"7,2",--,Justin Calen-Chenn,Justin Calen-Chenn,"Añade un argumento en tu idioma
An unhealthy gap has opened up between two versions of Jay, public and private. But where should he turn to find a happy medium - friends? A girl? Or a supernatural being named the Elephant Girl, a mysterious figure that may or may not be the key to all Jay's problems.",1h 13min,The Way of Snow
410,"5,8",10%,Simon Fellows,Jayson Rothwell,"A modern take on the classic fairytale, Alice in Wonderland, set in the North East of England.",1h 27min,Malice in Wonderland
411,"6,2",51%,David Bowers,Osamu TezukaDavid BowersTimothy Harris,"Cuando un androide réplica de un niño es rechazado por su afligido creador, sale a buscar su propia identidad en una aventura que lo convertirá en el mayor héroe de su tiempo.",1h 34min,Astro Boy
412,"6,6",--,Peter Jackson,Fran WalshPhilippa BoyensPeter Jackson,En torno a una niña que ha sido asesinada y cuida de su familia - al tiempo que observa a su asesino - des del purgatorio. Tendrá que encontrar el equilibrio entre su deseo de venganza y su deseo de reconfortar a su familia.,2h 15min,The Lovely Bones
413,"6,7",--,Spike Jonze,Spike JonzeDave EggersMaurice Sendak,"Una adaptación de la historia infantil clásica de Maurice Sendak, en la que Max, un niño pequeño y desobediente es enviado a la cama sin su cena, crea su propio mundo--un bosque habitado por feroces criaturas salvajes quienes coronan Max como su gobernante.Reseña anónima (Traducida por IMDb.es)",1h 41min,Donde viven los monstruos
414,"7,7",--,Jaco Van Dormael,Jaco Van Dormael,"Un chico espera en el andén, el tren está apunto de partir. ¿Debería irse con su madre, o quedarse con su padre? Mientras no escoja, todo es aún posible.",2h 21min,Las vidas posibles de Mr. Nobody
415,"7,1",--,Ron ClementsJohn Musker,Ron ClementsJohn MuskerGreg Erb,"Una camarera, desesperada por cumplir sus sueños como propietaria de un restaurante, se embarca en un viaje para convertir a un príncipe rana de nuevo en ser humano, pero tiene que enfrentarse al mismo problema después de besarlo.",1h 37min,Tiana y el sapo
416,"6,9",--,Phil LordChristopher Miller,Phil LordChristopher MillerJudi Barrett,Un científico local es considerado un fracasado hasta que inventa una máquina que puede hacer que la comida caiga del cielo. Pero no sabe que las cosas están a punto de empeorar.,1h 30min,Lluvia de albóndigas
417,"6,0",71%,Nicolas Winding Refn,Nicolas Winding RefnRoy JacobsenMatthew Read,"Un guerrero pagano, esclavizado como luchador, escapa y se une a las Cruzadas hacia Tierra Santa.",1h 33min,Valhalla Rising
418,"4,4",22%,Gabriel Bologna,Michael BerensonGabriel BolognaSean Clark,"Nine friends take a holiday at a Victorian home on a private island and uncover a game that when played brings out the worst in each of them. Jealously, greed, hatred, lust, all of the things they keep buried deep inside themselves rise to the surface and come to a boil.",1h 29min,The Black Waters of Echo's Pond
419,"6,1",69%,M.J. Bassett,M.J. BassettRobert E. Howard,Un mercenario sin piedad renuncia a la violencia cuando descubre que su alma se dirige al infierno. Intenta redimirse cuando una joven es secuestrada y su familia asesinada por un hechicero.,1h 44min,Solomon Kane
420,"5,9",--,Yury Pavlov,Vladimir MaslovVitaliy Moskalenko,"Añade un argumento en tu idioma
On the same day, Andrei's wife Nina asks for a divorce, his colleague Natasha tells him she's attracted to him, he's assigned a new project under the direction of Philip (a well-dressed, authoritative, and even arrogant stranger who keeps touching him), and he fights a gang of homophobes to protect a young gay man, Oleg. The next day, Philip takes Andrei away from the... Leer todo",1h 33min,Sotvorenie Adama
421,"6,5",--,Yuriy Kara,Mikhail A. BulgakovYuriy Kara,"Añade un argumento en tu idioma
Interwoven are a satire of the 1930's under Stalin, the inner struggle of Pontius Pilate around the execution of Jesus, and the love story between a writer in Moscow and his lover Margarita.",2h 5min,Master i Margarita
422,--,--,Peter Haynes,Peter HaynesRussell Kirkby,,--,Song of the Hunted
423,"3,0",--,Brian Trenchard-Smith,Richard Manning,"Añade un argumento en tu idioma
A band of 16th century conquistadors must fight for their lives when they realize they're going to be served as sacrifices to a god-like T-Rex.",1h 26min,Aztec rex
424,"7,0",43%,Robert Quilao,Artemio AbadEric Cabahug,"Añade un argumento en tu idioma
""Dayo"" follows the adventure of 11-year-old Bubuy as he tries to save his grandparents who have been abducted and brought to Elementalia, a mysterious and magical land that is home to popular creatures of Philippine mythology.",1h 30min,Dayo
425,"4,6",--,Deagol BrothersAndrew Duensing,Deagol BrothersCody DeVosEric Lehning,A genre-bending tale of a boy trying to fulfill his unrequited love for a girl who has risen from the grave.,1h 45min,Hazlo con violencia
426,"5,7",--,Joe Dante,Mark L. Smith,Un par de hermanos se topan con un misterioso agujero en su sótano que conduce a los pasillos más oscuros de sus miedos y pesadillas.,1h 32min,Miedos 3D
427,"2,9",20%,Wilson Coneybeare,Wilson Coneybeare,"Eleven year old Willy's childhood toy, Gooby, comes to life as a real, live, six-foot tall monster who helps Willy through rough times, with hair-raising and hilarious adventures.",1h 35min,Gooby
428,"3,5",--,Ricardo Islas,Ricardo Islas,A voodoo priestess raises a zombie horde to exact her personal revenge.,1h 30min,Zombie Farm
429,"4,6",--,Michael Stokes,Michael Stokes,"While trying to get their lives back on track after the loss of their four year old son, Bryn and Paul Shaw move to the charming old Beacon Apartments. Bryn begins seeing a ghostly little boy skulking around the building. With the help of an eccentric young professor and a tough old beat cop, Bryn tries to uncover the details of the boy's death. She hopes that freeing... Leer todo",1h 39min,La maldición del edificio Beacon
430,"6,2",--,Oliver Parker,Toby FinlayOscar Wilde,"Un joven corrupto mantiene inexplicablemente su juventud, aunque un retrato especial muestra poco a poco su verdadera fealdad.",1h 52min,El retrato de Dorian Gray
431,"4,6",--,Adam Gierasch,Jace AndersonAdam GieraschJoe Augustyn,"A group of kids go to a Halloween party, only to have to face down a group of demons.",1h 33min,La Noche de los Demonios
432,"6,4",--,Ayar Blasco,Ayar BlascoMartín Castro,"What's the state of society and youth culture, twenty years after the nuclear apocalypse? Well, more or less like this in Buenos Aires. Black humor, nasty words and intelligent rubbish in a unique cartoon for adults.",1h 12min,El sol
433,"5,1",56%,Ben DekaJulien Deka,Ben DekaJulien Deka,"Añade un argumento en tu idioma
The Award Winning, internationally acclaimed film Sodium Babies is a gripping ride in the world of feuding Vampires as seen through the eyes of Dead Dog, a Ghoul eternally trapped into slavery by the Prince of all Vampires. Dead Dog (Benoit Decaillon) is shackled by the insanely domineering Vampire Max (Edouard Audouin). Dead Dog gets caught up in a brutal war of Vamp... Leer todo",1h 30min,Sodium Babies
434,"3,0",--,Kevin McDonagh,Kevin McDonaghAj Nicol,"Añade un argumento en tu idioma
David Hilton is a mythological research expert. When his friend, Dr Kixley, is kidnapped by dangerous Satanists, David is called on by the Vatican to help save Dr Kixley from an evil end.",1h 25min,Idol of Evil
435,"5,5",--,Luc Besson,Luc BessonCéline GarciaPatrice Garcia,"Con Maltazard midiendo ahora dos metros, Arthur debe encontrar la manera de volver a su tamaño normal y detener al malvado de una vez por todas, con la ayuda de Selenia y Betameche.",1h 41min,Arthur y la guerra de los mundos
436,"7,4",--,Gustavo Charif,Gustavo CharifAndrés Onna,"Añade un argumento en tu idioma
A great magician and escapologist, is able to escape from most difficult places, but is unable to escape from his ordinary reality. Soon he understands that is faced his hardest challenge: go out from his country.",1h 10min,La razón
437,"5,1",--,Kevin Munroe,Thomas Dean DonnellyJoshua OppenheimerTiziano Sclavi,"Las aventuras del investigador privado sobrenatural, Dylan Dog, que busca a los monstruos del pantano de Luisiana con su característica camisa roja, chaqueta negra y vaqueros.",1h 48min,Dylan Dog: Los muertos de la noche
438,"4,1",--,Andrey Konchalovskiy,Andrey KonchalovskiyChris Solimine,"En la década de los 20, en Viena, una niña recibe una muñeca mágica en Nochebuena.",1h 50min,El cascanueces: la historia no contada
439,"6,5",--,Clint Eastwood,Peter Morgan,"Tres personas, un obrero estadounidense, una periodista francesa y un colegial londinense, se ven afectadas por la muerte de diferentes maneras.",2h 9min,Más allá de la vida
440,"4,7",--,Michael Kallio,Michael KallioOliver Theess,"Añade un argumento en tu idioma
A father has one mission: Save the life of his little girl.",1h 26min,Koreatown
441,"6,2",--,Michael Landon Jr.,Margery WilliamsMichael Landon Jr.Cindy Kelley,A lonely boy wins over his distant father and strict grandmother with help from a brave velveteen rabbit whose one wish is to become a real rabbit someday.,1h 37min,El conejo de terciopelo
442,"5,8",--,Rajat Kapoor,Rajat KapoorSaurabh Shukla,"Killed too soon due to a clerical error in heaven, a man is sent back to earth with a new lease on life, this time in the body of his portly friend.",1h 38min,Fatso!
443,"6,3",56%,D. Kerry Prior,D. Kerry Prior,"In Los Angeles, a fallen soldier who has joined the ranks of the living dead reunites with his best friend in order to deal with the city's drug dealers and killers - a perfect way to collect the blood that one of them so desperately needs.",1h 57min,The Revenant
444,"6,4",--,Alejandro Chomski,Adolfo Bioy CasaresAlejandro Chomski,"Añade un argumento en tu idioma
Lucio Bordenave carries on the Grey lifestyle of an unemployed worker, dedicated to the trade of watchmaking, until in a somewhat mysterious way, his wife is admitted to a Frenopatic Institute. From this point on, the story enters a territory without parameters where reality is confused with the imaginary, sleep with wakefulness, and insanity with lucidity.",1h 23min,Dormir al sol
445,"3,3",60%,David Blyth,David Blyth,"Añade un argumento en tu idioma
A supernatural horror film that explores the dark worlds of mental illness, incest, revenge and death. We follow Tanya as she searches for the mother she has never met - Susan who gave her up for dead after being abused by her own father. Tanya returns from the dead to confront and possess Susan with all her deepest fears and desires, sending Susan into a state of mad... Leer todo",1h 16min,Wound
446,"5,0",--,S.M. Kerstein,S.M. Kerstein,"Perdido en un hilo de pensamientos que atraviesan su inconsciente, un exalumno rabínico lucha por resolver un conflicto paralizante entre su mente y su cuerpo.",1h 54min,Motion Sickness
447,"6,9",--,Jeff Burr,Parv BancilGary DouglasFrank Rehwaldt,"Añade un argumento en tu idioma
A Nazi Luger Pistol with dark and mystical powers re-emerges in modern day Bucharest. With his search over a American Media Mogul intends using its power to recreate the Forth Reich through Technology via Music.",1h 30min,Gun of the Black Sun
448,"6,7",--,Bibo Bergeron,Stéphane KazandjianBibo Bergeron,"Un monstruo vive en un jardín en París, y ama a una hermosa y joven cantante.",1h 30min,Un monstruo en París
449,--,--,--,--,--,--,--
450,"4,3",--,Mark NeveldineBrian Taylor,Scott M. GimpleSeth HoffmanDavid S. Goyer,"Johnny Blaze, torturado por la maldición del Jinete Fantasma, obtiene una oportunidad de redención a través de la protección del hijo del Diablo, cuyo padre lo está persiguiendo.",1h 36min,Ghost Rider: Espíritu de venganza
451,"3,0",--,Uwe Boll,Michael Nachoff,"Rayne se une a un grupo de resistencia para luchar contra los nazis en la Segunda Guerra Mundial. Accidentalmente, la sangre de Rayne infecta al comandante nazi Ekart.",1h 19min,BloodRayne: El tercer Reich
452,"5,0",--,Óskar JónassonToby GenkelGunnar Karlsson,Friðrik ErlingssonSnorri SturlusonÓskar Jónasson,"Añade un argumento en tu idioma
An over confident teen with a magical weapon and a handful of imperfect gods join forces against an evil queen and her army of giants",1h 19min,La leyenda del martillo mágico: Thor
453,"4,9",13%,Mary Harron,Rachel KleinMary Harron,"Rebecca is suspicious of Ernessa, the new arrival at her boarding school. But is Rebecca just jealous of Ernessa's bond with Lucie, or does the new girl truly possess a dark secret?",1h 22min,The Moth Diaries
454,"6,5",--,Aleksandr Sokurov,Yuriy ArabovAleksandr SokurovMarina Koreneva,A despairing scholar sells his soul to Satan in exchange for one night with a beautiful young woman.,2h 20min,Fausto
455,"6,2",--,Nicole Kassell,Gren Wells,"Marley (Kate Hudson) es una bella mujer que descubre que padece cáncer, pero cuando inesperadamente se enamora de su médico (Gael García Bernal), la amenaza de caer en el amor es más aterradora que la muerte.",1h 47min,Un pedacito de cielo
456,"6,5",--,Don Handfield,Don Handfield,A man looks back 15 years to the injury that ended his career as a promising high-school football player.,1h 58min,El Jugador
457,"6,6",--,Kresten Vestbjerg AndersenThorbjørn ChristoffersenPhilip Einstein Lipski,Thorbjørn ChristoffersenKresten Vestbjerg AndersenPhilip Einstein Lipski,"Los 100 Hijos Bárbaros de Krull son atacados por una fuerza superior y capturados. Depende del joven, débil pero inteligente Ronal liberarlos.",1h 29min,Ronal Barbaren
458,"5,4",30%,Juan Carlos Fresnadillo,Nicolás CasariegoJaime Marques,Dos niños de distintos países son visitados de noche por un ser sin cara que quiere poseerles.,1h 40min,Intruders
459,"5,9",67%,Zam Salim,Zam Salim,"Añade un argumento en tu idioma
Martin (deceased) is stuck in a dead-end job, welcoming the newly departed into the afterlife. All he dreams of is going 'Up There'. But his plans are thrown into disarray when he has to team up with the relentlessly chirpy Rash and together they lose a new arrival. The mismatched pair give chase and end up in a remote seaside town populated by cocky teenagers, sinist... Leer todo",1h 20min,Up There
