,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
332,"7,6",--,Florian Gallenberger,Florian Gallenberger,"Añade un argumento en tu idioma
Ravi has settled in his dreary fate as indented boy-laborer in a textile plant outside Calcutta, making sure he earns and saves more then other boys to buy his release. Yet when young, naive Masha is sold into service by her debt-crushed father, Ravi falls in love with her and rather the see her sold as private all-purposes servant, spends his savings on her release. ... Leer todo",2h 2min,Sombras del tiempo
333,"6,5",--,Eddie O'Flaherty,J.P. Davis,"An aging trainer and a young fighter, both in need of a second chance, team-up to overcome the demons of their past...and chase the dreams of their future.",1h 49min,Tommy Riley (El luchador)
334,"6,6",--,Yong Hou,Yong HouTong SuXian Zhang,"Añade un argumento en tu idioma
Generational family saga set in Shanghai in the thirties, sixties and eighties.",2h 10min,Mo li hua kai
335,"6,2",34%,Laurence Dunmore,Stephen Jeffreys,"La historia de John Wilmot, también conocido como el conde de Rochester.",1h 54min,The libertine
336,"7,0",--,Michael Radford,William ShakespeareMichael Radford,"En la Venecia del siglo XVI, cuando un comerciante debe dejar de pagar un gran préstamo a un prestamista judío maltratado por un amigo con ambiciones románticas, el acreedor, amargamente vengativo, exige un pago espantoso en su lugar.",2h 11min,El mercader de Venecia
337,"5,6",--,Vic Sarin,Brigitte Talevski,"Eve, una mesera exhausta, cree que Linda, la nueva y guapa chica robará la atención de su querer, Jeff. Pero linda está más interesada en Eve.",1h 42min,Love on the Side
338,"6,7",60%,Tennyson Bardwell,Tennyson Bardwell,"High school senior Dorian begins a gay man's odyssey when he determines that he's gay and decides to come out. Chief among concerns is the reaction of his father, who has never liked him.",1h 28min,Dorian Blues
339,"4,5",--,David Gebroe,David Gebroe,"Añade un argumento en tu idioma
Zombie Honeymoon is a gore-soaked exploration of how far the boundaries of true love can be pushed without reaching a breaking point.",1h 23min,Luna de miel zombi
340,"6,9",--,Elena Tsyplakova,Nadezhda Pokornaya,"Añade un argumento en tu idioma
The heroine of the film abandoned her newborn baby. Her conscience does not give her peace. After a suicide attempt and a psychiatric hospital, on the advice of a priest she takes a job in an orphanage.",1h 29min,Na tebya upovayu
341,"6,9",--,Georgiy Shengeliya,Aleksey Timm,"Añade un argumento en tu idioma
Former Russian journalist Herman, while in exile in Paris and eking out a half-beggarly existence, receives news of the serious illness of his grandfather, a famous physicist. Returning to Russia, Herman learns from his dying grandfather about the corridor of time he created. The hero decides to use this invention to improve his financial situation. Repeated travels i... Leer todo",1h 36min,Strelets neprikayannyy
342,"4,6",--,Mike Sedan,Helen Haxton,"Añade un argumento en tu idioma
Donna is unfulfilled. In an unsatisfying marriage, she finds herself fantasizing about her sultry friends' lovers. But for her, fantasy and forbidden desires are about to be reawakened. Each morning, she will find herself in the arms of a new lover, while her sexy friends seduce her husband, Tom in more ways than one. The art of seduction is animalistic. In a world ob... Leer todo",1h 18min,Insatiable Wives
343,"6,4",88%,Andrew Bujalski,Andrew Bujalski,"Marnie just graduated from college, drinks likes she's still in school, and is looking for a temporary job but a permanent boyfriend. She loves a guy who doesn't love her (?), ping-pongs between awkward romantic alternatives and even less suitable jobs.",1h 30min,Funny Ha Ha
344,--,--,Efrayn R.S.,Efrayn R.S.,Añade un argumento en tu idioma,--,La Otra Cara de la Verdad
345,"5,6",--,Nikhil Kamkolkar,Nikhil Kamkolkar,"Añade un argumento en tu idioma
A spirited multi-cultural romantic comedy that asks, very tongue-in-cheek, if true love is indeed just like they show in the movies!",1h 24min,Indian Cowboy
346,--,--,Maja Lee,Maja Lee,,1h 25min,Meet My Secretary Destiny Volume 5
347,"5,8",54%,Craig Chester,Craig Chester,Follows two New York city couples -- one heterosexual and one gay who explore the peaks and the valleys of their respective relationships.,1h 39min,Adam & Steve
348,"7,2",--,Yang Zhang,Shangjun CaiXin HuoYang Zhang,"Añade un argumento en tu idioma
Relationship between father and son on a background of Maoist regime in China in the mid-20th century. The father, a painter by profession, interned in a labor camp for ""re-education"" and loses his ability to paint. he teaches his son to draw, but does so obsessively. The convoluted relationship between father and son that spread over the period of childhood, adolesce... Leer todo",2h 9min,Xiang ri kui
349,"5,3",--,John Hay,William JohnstonPeter BlooreRik Carmichael,"Borracho, Archie envía un San Valentín a la esposa de su mejor amigo por error.",1h 40min,La verdad sobre el amor
350,"6,3",--,Giovanni Veronesi,Vincenzo CeramiUgo ChitiGiovanni Veronesi,"Añade un argumento en tu idioma
Four intertwined episodes on the joys and sorrows of love.",1h 56min,Manual de amor
351,"2,3",--,Olga Levens,Olga LevensJason LevensDavid Levens,"Seis adolescentes deciden pasar las vacaciones en el mar. El barco en el que van, realmente es un barco fantasma, que les trasladara a una dimensión paralela en donde sus peores pesadillas se harán realidad.",1h 37min,Rumbo a la muerte
352,"5,7",--,Sabine Michel,Thomas Wendrich,"Añade un argumento en tu idioma
Milan is a boy who lives in a village and has certainly not had an easy life. His grandma is a witch, his father is a drunk and his mother is dead.",1h 40min,Nimm dir dein Leben
353,"6,9",--,Hans Canosa,Gabrielle Zevin,"When a man and woman flirt with each other at a wedding reception, the sexual tension seems spontaneous. As they break from the party to a hotel room, the flirtation turns into a night filled with passion and remorse.",1h 24min,Conversaciones con otras mujeres
354,"6,8",14%,--,--,--,1h 44min,Four Lane Highway
355,"6,5",77%,Jay DuplassMark Duplass,Mark DuplassJay Duplass,Josh Sagers drives cross-country on a mission to deliver his father's birthday gift - a giant purple LazyBoy.,1h 25min,The Puffy Chair
356,"3,2",8%,Giada Colagrande,Giada ColagrandeWillem Dafoe,"A young Italian woman inherits from her deceased lover an enigmatic modern house in the New York country side, and goes to see it for the first time. When she arrives she meets the caretaker of the house...",1h 30min,Before It Had a Name
357,"6,5",--,Andrzej Baranski,Andrzej BaranskiJadwiga Stanczakowa,"Añade un argumento en tu idioma
The unusual bond between a blind female writer and an acclaimed poet changes their lives and forms an exceptional creative cooperation, free of politics and the complexities of mundane life.",1h 44min,"Pare osób, maly czas"
358,"6,4",--,Hung-i Yao,Hung-i Yao,"Añade un argumento en tu idioma
Jin and Mi are two women living in Taiwan who have been lovers for some time; Jin is a singer in a rock band who suffers from severe mood swings and has been suffering from a fractured relationship with her mother while Mi is the more sedate and level-headed of the couple.",1h 27min,Ai li si de jing zi
359,"6,9",--,Ali Rafie,Ali Rafie,"Añade un argumento en tu idioma
After 22 years, Aziz decides to return to his hometown, to sell some family possessions, including the house where he was born. But for his astonishment, the place is now a small restaurant, run by four women, one of them a girl whom he once dated. Attieh, the girl, tries to convince him not to sell the place by, instead of telling him a story a day as Sheherazade, co... Leer todo",1h 36min,Mahiha ashegh mishavand
360,"4,6",--,George Mihalka,Rod BrowningRobert GeoffrionDan Witt,A brother and sister move to a sleepy Oregon town and are befriended by a stranger with a magnetic personality on a summer sabbatical.,1h 40min,El faro
361,"4,3",--,Cybil Richards,Louise Monclair,"Añade un argumento en tu idioma
Angela is a mysterious blonde with a special mission: to bring together separated lovers. Join her as she helps a shy woman open up to her attractive boss, a man express his love to his brother's fiancee, and a movie editor in love with a young starlet.",1h 30min,Platinum Blonde
362,"8,3",--,Rob Nilsson,Cory DuValMC MarsRob Nilsson,"Añade un argumento en tu idioma
Bid, a biker maverick, lives on wits and adrenalin, selling stolen auto parts, sleeping in alleys chained to his bike. He taunts his cop father who tries to protect him from his inevitable downfall.",1h 37min,Scheme C6
363,"4,3",--,Paul Levine,D. AlveloDavid LloydRobert Stiff,A wily businessman plots with a sultry executive to swindle $40 million from his father. But who is conning who?,1h 28min,La trampa de la araña
364,"7,5",82%,Cristian Mungiu,Cristian Mungiu,Una comedia agridulce sobre la tendencia de los jóvenes del este de Asia de migrar hacia Occidente.,1h 45min,Occident
365,"5,5",--,Masahiro Kobayashi,Masahiro KobayashiMichiko Matsuda,Añade un argumento en tu idioma,1h 43min,Kanzen-naru shiiku: Onna rihatsushi no koi
366,"5,1",--,Michael ConnollyJohn Stimpson,Lynda M. ConnollyMichael ConnollyJohn Stimpson,"Añade un argumento en tu idioma
The late Irish hero fireman's (Lefty) charming son William M. ""Billy"" Dylan (25) is elected as independent, youngest Massachusettes state representative. He joins the Democrats, Congress seat Beacon Hill's legendary rooster, House speaker Charles T. ""Chick"" Mudoon, who trusts the customary campaign debt check will reel the rookie in as another meek party soldier. Howe... Leer todo",--,Abuso de poder
367,"6,9",--,Paul McGuigan,Gilles MimouniBrandon Boyce,"Un joven publicista cree ver a su amor de juventud en una cafetería y, obsesionado, pone su vida en punto muerto para encontrarla.",1h 54min,Obsesión
368,"4,8",12%,Stefan Marc,Stefan Marc,"Añade un argumento en tu idioma
Nick Jenkins finds himself back in the single scene as his relationship with his fiancee abruptly fall apart. With his roommate and best friend Jed Rollins, Nick jumps into the dating world. Mona, Jed, and Robin accompany him as they meander throught the quagmire of awkward situations they encounter on their dating escapades.",1h 35min,Dating Games People Play
369,"6,1",--,Georgina Garcia Riedel,Georgina Garcia Riedel,Three generations of women in a Mexican American family experience sexual awakenings over the course of a summer.,2h 8min,Secretos de verano
370,"6,8",--,Shane Edelman,Andrew MilesBrian D. Young,"Añade un argumento en tu idioma
Tells the story of Sofia (Angie Cepeda), a Colombian college student struggling with immigration issues in LA, who accepts a $50,000 offer to rent her body and soul and become a surrogate mother to a wealthy couple.",1h 36min,Amor en alquiler
371,"6,7",69%,James C.E. Burke,Brent Boyd,A troubled young man struggling to right himself after the premature death of his father.,1h 50min,Aurora Borealis
372,"4,3",--,Jeff Kanew,Justin Kanew,Adam and Eve start dating in college. Eve wants to remain a virgin until...? Neither Adam's nor Eve's roomies understand them.,1h 31min,Adán y Eva
373,"7,1",85%,Ali Selim,Will WeaverAli Selim,"In 1920, Inge, a German national, travels from Norway to rural Minnesota for her arranged marriage to Olaf, a Norwegian farmer; bureaucracy and prejudice cause major complications.",1h 50min,Sweet Land
374,"5,5",35%,Josh Evans,Josh Evans,"Añade un argumento en tu idioma
Rebel. Hero. Lover. Legend. Che Guevara has inspired generation after generation as the young idealist and revolutionary who fought for the poor and oppressed. Eduardo Noriega (Vantage Point,Open Your Eyes, The Devil's Backbone) electrifies in the title role of this fascinating story about Che's fearless life, helping to lead a bloody socialist revolt that would shock... Leer todo",1h 42min,Che Guevara
375,"6,3",--,Jiarui Zhang,Jiazong MengDaju Yuan,Añade un argumento en tu idioma,1h 27min,Hua yao xin niang
376,"6,5",53%,Solveig Hoogesteijn,Fernando CastetsSolveig HoogesteijnClaudia Nazoa,"Añade un argumento en tu idioma
An 11 year old petty criminal gets the chance to play in a youth orchestra.",1h 42min,Maroa
377,"6,6",--,Enrique Gabriel,Enrique GabrielLucia Lipschutz,Añade un argumento en tu idioma,1h 29min,Suspiros del corazón
378,"5,1",--,Bob Degus,Michele McGuire,"Añade un argumento en tu idioma
A wealthy couple battles a poor laborer over the rights to a small ranch house, but events take a shocking turn after an enormous terrorist attack cuts the three off from civilization.",1h 38min,9/Tenths
379,"5,6",--,Scott Lew,Scott Lew,"Añade un argumento en tu idioma
When his journal of bright ideas is stolen, college freshman Bickford Schmeckler (Fugit) has to blanket the campus in order to locate it.",1h 20min,Superfrikis
380,"5,3",--,Don Scardino,Douglas Carter Beane,"Añade un argumento en tu idioma
A woman falls in love with her gay friend's boyfriend.",1h 30min,Rectángulo amoroso
381,--,--,Bala Sekharan,Bala Sekharan,"Añade un argumento en tu idioma
Taarak is the story of an undercover reporter (Tarak Ratna) who joins a degree college to study the youth and write articles to inspire them. The reason for choosing this profession and how he changes the mindset of the students forms the essence of the story.",2h 28min,Taarak
382,"7,5",--,Arsen A. Ostojic,Arsen A. Ostojic,"During last two hours of the year, the three stories are happening in the dark and deserted streets of coastal town of Split, separated from the wild New Year's Eve parties.",1h 40min,Ta divna Splitska noc
383,"5,0",--,Ari Palitz,Gordon MichaelsRandy Noojin,"Añade un argumento en tu idioma
A wannabe Elvis meets his true love, the best waitress in the West.",1h 22min,Unbeatable Harold
384,"5,2",--,Emily Skopov,Emily Skopov,"Añade un argumento en tu idioma
A successful female editor whose biological clock is ticking and and a struggling writer make a deal to realize her dreams of motherhood and his dreams of literary stardom. But once they get everything they want, are they really happy?",1h 31min,Novel Romance
385,"6,2",--,Seth Grossman,Seth Grossman,"The story of two brothers who lead totally different lives. Jake Hunt enjoys life to the fullest in Thailand, while his shy brother Oliver deals with his own depressions back home in the USA. Their dominant mother wants Jake back home and for this reason, Oliver is sent to Thailand to retrieve his brother. Once there, Oliver finds himself in Jake's bizarre life and fa... Leer todo",1h 32min,El rey elefante
386,"6,5",--,Bob Balaban,Hugh Costello,"The story of the twilight years of tobacco billionairess Doris Duke and her relationship with her gay butler, to whom she left her entire fortune.",1h 42min,Bernard y Doris
387,"4,8",--,David CiuranaÁngel Penalva,David CiuranaRafael EscolarÁngel Penalva,Añade un argumento en tu idioma,1h 30min,Todo está en el aire
388,"7,0",--,Thomas Wendrich,Thomas Wendrich,"Añade un argumento en tu idioma
After many years of absence, Marcus Lenk returns to his home village, which bears the meaningful name 'Neusorge' and is divided into two halves by the Elbe.",1h 40min,Maria am Wasser
389,"7,9",--,Param Gill,Param Gill,"Añade un argumento en tu idioma
A comedy which unfolds in the jaws of a raging tiger, raining bullets and a comical match of wits.",1h 33min,Rockin' Meera
390,"5,4",--,Doron Eran,Uri AdelmanOfer Caspi,"Añade un argumento en tu idioma
To get Married or Not! Is it just cold feet or a moment of truth - as the bride did not show to the ceremony, what should the groom do? Will they turn the situation for a true promising future?",1h 18min,Seret hatuna
391,"7,1",--,Jason Rosette,Jason Rosette,"Accompanied by her illegal immigrant companion, a woman desperate to clone her deceased child steals cash and heads across country in search of a maverick animal cloning expert who says he can help her.",1h 25min,Susan Hero
392,"6,3",64%,Mary Stuart Masterson,Jayce Bartok,Two families are brought together by the return of one family's son -- a reunion that conjures up old ghosts and issues that must be addressed.,1h 26min,The Cake Eaters
393,"6,3",73%,Bob Gebert,Bob Gebert,"Añade un argumento en tu idioma
Traveling in 11-minute increments, a time-tumbler from 48 years in the future spends two years of his life weaving through a two-hour wedding reception.",1h 23min,11 Minutes Ago
394,"4,9",--,Liam O Mochain,Liam O Mochain,"Añade un argumento en tu idioma
Set in and around the male and female toilets of a Dublin jazz bar. A drama concerning the trials and tribulations of two lowly paid toilet attendants and the people they serve.",1h 20min,W.C.
395,"4,7",--,Riki Roseo,Liliane BettiVadim JeanRiki Roseo,"Añade un argumento en tu idioma
A young and charming employee (Gallo) finds himself victim of an ""office intrigue"" engineered by his attractive female boss.",1h 25min,Oliviero Rising
396,"6,4",60%,Edward Burns,Edward Burns,Patti Petalson (Blair) struggles with the pressure of becoming the next important American writer.,1h 43min,Purple Violets
397,"4,7",38%,Kedar Korde,Kedar KordeTrisa EdmonsonShelly Royce,"Relationship issues arise between a researcher with a theory to explain away all his failed dating experiments, a player who wants out of the game, a deejay whose head spins with thoughts of God, a hoodrat with no street cred, a poet not-so-well-versed in art of love, and a womanipulator of men.",1h 33min,X's & O's
398,"6,7",68%,Robert Cary,Robert DesiderioCraig ChesterAlan Hines,"Añade un argumento en tu idioma
A sex and drug-addicted young man who is forced into a Christian-run ministry in an attempt to cure him of his ""gay affliction,"" where instead he is faced with the truth in his heart and spirit.",1h 36min,Save Me
399,"5,7",9%,Jason Todd Ipson,Jason Todd Ipson,"It's a case of mistaken ethnicity, where two non-Italians pretend to be Italian to win each others hearts in Boston's North End.",1h 45min,Everybody Wants to Be Italian
400,"5,7",--,Michael Reed McLaughlin,Michael Reed McLaughlin,Three young adventurers on a 76' schooner search for sunken treasure as they explore the uncharted waters of their own hearts.,1h 33min,Of Love & Betrayal
401,"6,1",--,Art Altounian,Art AltounianTara Brodkin,"Añade un argumento en tu idioma
Ford Willamms and his L.A. real estate firm close business deals about daily. At night, the best salesman, Marco, and his room mate Will, Ford's clumsy son, try to score romantic deals. Loyalties are tested when Samantha dates both Ford and Will, without either realizing how 'incestuous' that is.",--,Closing the Deal
402,"5,3",30%,Lynn Hershman-Leeson,Lynn Hershman-Leeson,"Tilda Swinton plays four roles in this award-winning film about Rosetta Stone and her three Self-Replicating Automatons, which she cloned from her own D.N.A.",1h 25min,Teknolust
403,"5,4",--,Harris Done,Harris DoneDiane Fine,"Añade un argumento en tu idioma
A temptress leads a man toward intrigue and murder.",1h 42min,Un viaje al infierno
404,"5,2",--,Jorge Zima,Rodrigo de la SernaErica RivasRoberto Carnaghi,Añade un argumento en tu idioma,1h 39min,Boca de fresa
405,"6,0",--,Udayan Prasad,Christina ConcettaRaman Singh,A modern day treasure hunt for a mystical relic that turns into a love story for all time.,1h 40min,Perdido en el amor
406,"3,6",--,Phil Nibbelink,Phil NibbelinkWilliam Shakespeare,"Romeo & Juliet: Sealed With a Kiss is a fully animated feature fantasy about two star crossed seals from warring families that fall in love against their parents' wishes. When Juliet's father gives her hand in marriage to the monstrous elephant seal Prince, Juliet must fake her death in order to be reunited with Romeo. But the plan goes afoul and it's a desperate race... Leer todo",1h 16min,"Fofita, una foquita la mar de salada"
407,"5,0",--,Rafael GutiérrezElisa Salinas,Víctor Bartoli HerreraVicente Leñero,Añade un argumento en tu idioma,1h 40min,Mujer alabastrina
408,"4,5",--,E. Paul Edwards,E. Paul Edwards,Sometimes we fight with fists and sometimes we kill with words.,1h 29min,Fighting Words
409,"5,4",35%,Darren Paul Fisher,Darren Paul Fisher,"Too insecure to approach the girl of his dreams, Danny takes a job at the local multiplex where she works.",1h 30min,Popcorn
410,"6,2",--,Joe Nussbaum,Chad Gomez Creasey,Un recuento moderno de Blancanieves en contra de los estudiantes de primer año de universidad en el sistema griego.,1h 48min,Una novata en un cuento de hadas
411,"5,5",25%,Vanessa Parise,Vanessa ParisePeter Stebbings,"Añade un argumento en tu idioma
Jack is a N.Y.C. advertising executive with a life as glossy as the commercials he spins. Jill is new to the city, with nothing to stand on but her fiery personality and romantic ideals. Opposites attract, and together they author their own manifesto of ""rules to live by."" But Jill betrays Jack by violating rule one - Be Honest.",1h 30min,Jack and Jill vs. the World
412,"5,6",--,Menno Meyjes,Menno Meyjes,"Un viaje de Sevilla a Linares, donde Manolete se detiene en Córdoba para ver a su madre, recordando algunos pasajes de su vida.",1h 32min,Manolete
413,"5,0",45%,Ron Berrett,Ron BerrettWenxin Yuan,"Añade un argumento en tu idioma
Aimlessly cruising through his first post-Stanford University summer, 22 year old David Braddock finds himself in China where he meets Mei, an ambitious young girl who urges him to find his life's direction.",1h 30min,An American in China
414,"6,2",40%,Geoffrey Haley,Geoffrey Haley,"Añade un argumento en tu idioma
A man (Bentley) who makes his living composing other people's suicide notes enters into a romance with the sister (Ryder) of a recent client.",1h 30min,The Last Word
415,"5,1",18%,Tracey Hecht,Tracey Hecht,"While collaborating with an urban designer (Collins), an architect (Wilson) begins to second guess the perfect life he has constructed for himself and his family.",1h 20min,Life in Flight
416,"5,3",--,Oliver Paulus,Stefan HillebrandOliver Paulus,"Añade un argumento en tu idioma
An East Indian chef falls in love with the fiancee of his new boss.",1h 40min,Tandoori Love
417,"7,1",73%,Nik Fackler,Nik FacklerTim Kasher,A holiday fable that tells the story of an elderly man discovering love for the first time.,1h 32min,"Lovely, Still"
418,"6,0",35%,Matt Aselton,Adam NagataMatt Aselton,"A mattress salesman's plan to adopt a Chinese baby is augmented by the arrival of a young woman who comes to his workplace, falls asleep on one of the beds, and upon waking starts to affect his life.",1h 38min,Gigantic
419,"6,4",--,Paula Hernández,Paula Hernández,"Buenos Aires. It rains. Alma is in her car, stuck in Buenos Aires' traffic. She has recently broken-up with her boyfriend, and she has been living in her little car since then. Suddenly, Roberto gets into the car. He's wet and hurt, he's tired of the rain, of broken dreams. He has come back after thirty years abroad. In this new city he has nothing and nobody, just a ... Leer todo",1h 50min,Lluvia
420,"6,2",--,Dimitris Panayiotatos,Petros MarkarisNinos-Fenek Mikelidis,"Añade un argumento en tu idioma
Sylvia and Angelos have an intense relationship. Too intense for Sylvia, who breaks it off. Three years later, with Angelos dead, Sylvia lives with a doctor and works for a record company. Her new life is suddenly invaded by a succession of bizarre events: strange deaths occur around her and she experiences a series of involuntary orgasms, as though a man she can feel... Leer todo",1h 25min,Erastes sti mihani tou hronou
421,"5,9",--,Yury Pavlov,Vladimir MaslovVitaliy Moskalenko,"Añade un argumento en tu idioma
On the same day, Andrei's wife Nina asks for a divorce, his colleague Natasha tells him she's attracted to him, he's assigned a new project under the direction of Philip (a well-dressed, authoritative, and even arrogant stranger who keeps touching him), and he fights a gang of homophobes to protect a young gay man, Oleg. The next day, Philip takes Andrei away from the... Leer todo",1h 33min,Sotvorenie Adama
422,"4,2",--,Dean Paraskevopoulos,Katie WrightDean ParaskevopoulosNate Tuck,"Añade un argumento en tu idioma
A self-obsessed man runs through one woman after another in this screwball comedy. One of his rejected former lovers decides to take it upon herself to see to it that he never develops another relationship and sets out in attack when he does fall for an actress. Completing the mess, his constantly talking roommate and film co-writer also has a crush on the actress.",1h 29min,¡Demasiadas mentiras!
423,"4,5",--,Cameron Thor,Thomas M. Kostigen,"Añade un argumento en tu idioma
4 LA women, 3 married, go to a Palm Springs resort together for a weekend of flirting etc. Consequences?",1h 36min,Después del sexo
424,"5,7",--,Brian Burns,Brian Burns,"After a man finally gets over his former girlfriend, who has moved to Los Angeles and become a television star, and falls in love with another woman, the former girlfriend's show is canceled and she wants him back.",1h 35min,"Mi ex, mi novia y yo"
425,"7,5",--,Pen-Ek Ratanaruang,Prabda YoonPen-Ek Ratanaruang,"Añade un argumento en tu idioma
A suicidal, obsessively compulsive Japanese librarian is forced to lie low in Thailand with a pot-smoking woman coping with the recent loss of her sister.",1h 52min,Vidas truncadas
426,"5,8",41%,Wallace Wolodarsky,Maya ForbesWallace Wolodarsky,"Two months shy of their wedding, a couple decide to allow each other last flings until their wedding.",1h 30min,Seeing Other People
427,"4,3",--,Bryce Olson,René AshtonChris KennedyJackie Olson,"Añade un argumento en tu idioma
Hunky divorce lawyer Jason Maxwell Davenport is frowned upon by colleagues because he often advices clients to reconsider filing and seek therapy or just patch up their marriage. He's puzzled when becoming the latest victim of Rylee, a bitter bachelor he picked up but was dumped by on their first night after she found a wedding ring in his wallet. She assumes him anot... Leer todo",1h 26min,Préstame a tu bebé
428,"5,3",--,Michel Poulette,Elle TriedmanSterling Anderson,"Añade un argumento en tu idioma
Connecticut high-school students Max Doyle and Jessica Carpenter fall in love and feel making love isn't enough, so they brave everyone's objections and get married. Jess gets accepted at Harvard, to pursue her lifelong ambition to become an orthopedic surgeon; Max decides against accepting any other college and waits for another chance to get in, meanwhile taking a j... Leer todo",1h 30min,Demasiado joven para amar
429,"2,2",--,J. Neil Schulman,J. Neil Schulman,"In this action comedy, Jack Goldwater, an IRS agent on loan to the Federal Air Marshal Service, is relieved of field duty after insulting a powerful U.S. Senator, and finds himself exiled to a humiliating desk job in Nevada as the federal receiver managing a legal brothel in tax default, where -- with the help of the brothel Madam, Lady Magdalene -- he uncovers an Al ... Leer todo",1h 56min,Lady Magdalene's
430,"6,5",--,Sinan Akkus,Sinan Akkus,"Añade un argumento en tu idioma
Inter-twining stories about love and marriage set against the Turkish German community in Berlin.",1h 30min,"Evet, ich will!"
431,"4,6",--,Deagol BrothersAndrew Duensing,Deagol BrothersCody DeVosEric Lehning,A genre-bending tale of a boy trying to fulfill his unrequited love for a girl who has risen from the grave.,1h 45min,Hazlo con violencia
432,"5,4",--,Robert Iscove,Tom Malloy,"2002: Jake Mitchell is the defending World West Coast Swing Champion. He's got everything going for him: looks, personality, and style. He's at the top of his game when he and his partner Corinne are crowned the unexpected winners at the World Swing Dance Championships. As the crowd cheers and the celebration begins, Jake appears uneasy. Did he really deserve to win? ... Leer todo",1h 31min,Amor y baile
433,"5,4",29%,Jeff Stephenson,Jane Kelly KosekBrent LaffoonJeff Stephenson,A romantic drama about a tight-knit group of college friends who graduated from NYU and reunite years later for a weekend wedding in Georgia.,1h 30min,Not Since You
434,"5,6",32%,David M. Rosenthal,Peter KellnerDavid M. RosenthalJoseph M. Smith,"A nursing student (Cross) forced to quit school for family reasons winds up taking a job as a doorman in an elite apartment building in New York City, where he sparks to one of his residents (Roemer).",1h 38min,Falling Up
435,"6,8",--,Ely Mennin,Nathan Cole,"At the end of their college years, Miller finds that he and his college buddies are growing apart as they choose different paths into the future. They are regulars at Murphy's, a popular watering hole of choice where Miller and Jim meet with their buddies and are free to vent, decompress, and talk about life.",1h 24min,The Waterhole
436,"5,4",41%,Scott S. Anderson,Scott S. AndersonAbraham Taylor,"The lead singer/guitarist of a high school rock band openly and unapologetically proclaims himself a newly-converted jerk; however, the right girl comes along who could change him back to his former sweet self.",1h 33min,The Jerk Theory
437,"5,1",27%,Tyler Oliver,Jamieson SternTyler Oliver,Recent high-school graduates become prey of the vengeful spirit of an innocent girl they wronged long ago.,1h 43min,Forget Me Not
438,"5,2",30%,Julie Davis,Julie Davis,A romantic comedy that explores the adult film industry through the eyes of an idealistic 25 year-old award winning film school grad.,1h 36min,Finding Bliss
439,"4,9",14%,Michael Polish,Mark Polish,An author who returns to his hometown to deliver a commencement address to a class of graduating high school students has to deal with his feelings for an old flame as well as the advances of a student who has the hots for him.,1h 34min,Stay Cool
440,"5,8",19%,Q. Allan Brocka,Q. Allan Brocka,"After getting dumped by his slutty girlfriend, Caleb falls in love with Gwen. However, thanks to Caleb's roommate, Gwen thinks he's gay and sets him up with her roommate, Marc.",1h 30min,Eating Out
441,"5,5",53%,J.J. Alani,J.J. Alani,Sparks fly when a Jew and a Muslim fall in love in New York.,1h 46min,David & Layla
442,"7,0",77%,Jaffar Mahmood,Jaffar Mahmood,"Ray's half Pakistani and half white. When his parents' marriage dissolves, Ray's perspective of Ms. Right falls deeply into question.",1h 26min,Shades of Ray
443,"6,2",--,Tonino Zangardi,Daniela MerloAngelo OrlandoTonino Zangardi,"Añade un argumento en tu idioma
Mantova, Italy. Martine is trapped in crossfire between bank robbers and police. While trying to escape, Martine (Elsa Mollien) is shot and dead by a bullet triggered by a policeman, Leonardo (Adriano Giannini). After the accident, Leonardo meets a beautiful woman walking in the rain, Sandrine (Sara Forestier) who brings drastic changes to Leonardo's life, and who har... Leer todo",1h 45min,Sandrine nella pioggia
444,"5,7",50%,Scott McGeheeDavid Siegel,Scott McGeheeDavid Siegel,"Una joven pareja, enamorada y enfrentándose a una decisión que cambia su vida, encuentran un 4 de julio aparentemente ordinario por el lanzamiento de una moneda en el puente de Brooklyn.",1h 41min,Uncertainty
445,"6,5",80%,Cruz Angeles,Cruz AngelesMaria Topete,"In a post-September 11th world overflowing with fear and hate, two Latino teens discover that sometimes the only thing that can keep them from drowning is love.",1h 45min,Don't Let Me Drown
446,"5,7",42%,Jeff Balsmeyer,Mike Cram,"A rags-to-riches story of two friends, a small-time inventor and a sharky salesman, who hit rock bottom before coming up with a gizmo that becomes a worldwide phenomenon.",1h 25min,Ingenious
447,"5,8",--,Rajat Kapoor,Rajat KapoorSaurabh Shukla,"Killed too soon due to a clerical error in heaven, a man is sent back to earth with a new lease on life, this time in the body of his portly friend.",1h 38min,Fatso!
448,"5,1",--,Andrew Haigh,Andrew Haigh,A year in the life of a London rent-boy.,1h 15min,Greek Pete
449,"5,1",--,Ricky Reidling,Ricky Reidling,"Añade un argumento en tu idioma
A gay romantic comedy about a guy who loses his job and out of desperation takes a job in a cabaret club as a drag performer.",1h 42min,Heels
450,"7,4",--,Loren E. Chadima,Mark MorganCharles Hall,"Based on a true story - A struggling screenwriter, Jim Langton, tries to get his first movie, a western, produced. He finally finds financing from a rich Texas oil man, but with one stipulation, his lazy teenage son, Junior, has to be apart of it.",1h 22min,Creative Differences
451,"5,5",--,Matthew Leutwyler,Thomas A. CohenDavid James DuncanJohn Jay Osborn Jr.,A young man abandons his family for a solitary life of fly-fishing. His goal was to find his own way in the fishing world and thereby find himself and love.,1h 41min,El río de los sueños
